"Plot Title: 20946480"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20946480, SEN S/N: 20946480)","Intensity, Lux (LGR S/N: 20946480, SEN S/N: 20946480)","Coupler Detached (LGR S/N: 20946480)","Coupler Attached (LGR S/N: 20946480)","Host Connected (LGR S/N: 20946480)","Stopped (LGR S/N: 20946480)","End Of File (LGR S/N: 20946480)"
1100,09/14/21 02:45:00 AM,21.569,0.0,,,,,
1101,09/14/21 03:00:00 AM,21.473,0.0,,,,,
1102,09/14/21 03:15:00 AM,21.282,0.0,,,,,
1103,09/14/21 03:30:00 AM,21.187,0.0,,,,,
1104,09/14/21 03:45:00 AM,21.091,0.0,,,,,
1105,09/14/21 04:00:00 AM,21.091,0.0,,,,,
1106,09/14/21 04:15:00 AM,21.091,0.0,,,,,
1107,09/14/21 04:30:00 AM,21.091,0.0,,,,,
1108,09/14/21 04:45:00 AM,20.996,0.0,,,,,
1109,09/14/21 05:00:00 AM,20.805,0.0,,,,,
1110,09/14/21 05:15:00 AM,20.615,0.0,,,,,
1111,09/14/21 05:30:00 AM,20.329,0.0,,,,,
1112,09/14/21 05:45:00 AM,20.138,0.0,,,,,
1113,09/14/21 06:00:00 AM,19.948,0.0,,,,,
1114,09/14/21 06:15:00 AM,19.948,0.0,,,,,
1115,09/14/21 06:30:00 AM,20.043,0.0,,,,,
1116,09/14/21 06:45:00 AM,19.948,0.0,,,,,
1117,09/14/21 07:00:00 AM,19.948,0.0,,,,,
1118,09/14/21 07:15:00 AM,19.948,0.0,,,,,
1119,09/14/21 07:30:00 AM,19.853,0.0,,,,,
1120,09/14/21 07:45:00 AM,19.853,0.0,,,,,
1121,09/14/21 08:00:00 AM,20.043,0.0,,,,,
1122,09/14/21 08:15:00 AM,20.519,0.0,,,,,
1123,09/14/21 08:30:00 AM,20.996,0.0,,,,,
1124,09/14/21 08:45:00 AM,21.282,0.0,,,,,
1125,09/14/21 09:00:00 AM,21.378,0.0,,,,,
1126,09/14/21 09:15:00 AM,21.473,0.0,,,,,
1127,09/14/21 09:30:00 AM,21.473,0.0,,,,,
1128,09/14/21 09:45:00 AM,21.378,0.0,,,,,
1129,09/14/21 10:00:00 AM,21.569,0.0,,,,,
1130,09/14/21 10:15:00 AM,21.760,0.0,,,,,
1131,09/14/21 10:30:00 AM,22.046,0.0,,,,,
1132,09/14/21 10:45:00 AM,22.525,0.0,,,,,
1133,09/14/21 11:00:00 AM,23.004,0.0,,,,,
1134,09/14/21 11:15:00 AM,23.388,0.0,,,,,
1135,09/14/21 11:30:00 AM,23.581,0.0,,,,,
1136,09/14/21 11:45:00 AM,23.484,0.0,,,,,
1137,09/14/21 12:00:00 PM,23.388,0.0,,,,,
1138,09/14/21 12:15:00 PM,23.292,0.0,,,,,
1139,09/14/21 12:30:00 PM,23.292,0.0,,,,,
1140,09/14/21 12:45:00 PM,23.484,0.0,,,,,
1141,09/14/21 01:00:00 PM,23.869,0.0,,,,,
1142,09/14/21 01:15:00 PM,24.351,0.0,,,,,
1143,09/14/21 01:30:00 PM,24.931,0.0,,,,,
1144,09/14/21 01:45:00 PM,24.641,0.0,,,,,
1145,09/14/21 02:00:00 PM,24.351,0.0,,,,,
1146,09/14/21 02:15:00 PM,24.158,0.0,,,,,
1147,09/14/21 02:30:00 PM,24.255,0.0,,,,,
1148,09/14/21 02:45:00 PM,24.255,0.0,,,,,
1149,09/14/21 03:00:00 PM,24.255,0.0,,,,,
1150,09/14/21 03:15:00 PM,24.255,0.0,,,,,
1151,09/14/21 03:30:00 PM,24.062,0.0,,,,,
1152,09/14/21 03:45:00 PM,23.966,0.0,,,,,
1153,09/14/21 04:00:00 PM,23.773,0.0,,,,,
1154,09/14/21 04:15:00 PM,23.869,0.0,,,,,
1155,09/14/21 04:30:00 PM,23.966,0.0,,,,,
1156,09/14/21 04:45:00 PM,24.062,0.0,,,,,
1157,09/14/21 05:00:00 PM,24.448,0.0,,,,,
1158,09/14/21 05:15:00 PM,24.448,0.0,,,,,
1159,09/14/21 05:30:00 PM,24.835,0.0,,,,,
1160,09/14/21 05:45:00 PM,24.738,0.0,,,,,
1161,09/14/21 06:00:00 PM,24.545,0.0,,,,,
1162,09/14/21 06:15:00 PM,24.351,0.0,,,,,
1163,09/14/21 06:30:00 PM,23.869,0.0,,,,,
1164,09/14/21 06:45:00 PM,23.581,0.0,,,,,
1165,09/14/21 07:00:00 PM,23.292,0.0,,,,,
1166,09/14/21 07:15:00 PM,23.004,0.0,,,,,
1167,09/14/21 07:30:00 PM,22.717,0.0,,,,,
1168,09/14/21 07:45:00 PM,22.429,0.0,,,,,
1169,09/14/21 08:00:00 PM,22.142,0.0,,,,,
1170,09/14/21 08:15:00 PM,21.855,0.0,,,,,
1171,09/14/21 08:30:00 PM,21.569,0.0,,,,,
1172,09/14/21 08:45:00 PM,21.378,0.0,,,,,
1173,09/14/21 09:00:00 PM,21.282,0.0,,,,,
1174,09/14/21 09:15:00 PM,21.091,0.0,,,,,
1175,09/14/21 09:30:00 PM,21.091,0.0,,,,,
1176,09/14/21 09:45:00 PM,20.996,0.0,,,,,
1177,09/14/21 10:00:00 PM,20.805,0.0,,,,,
1178,09/14/21 10:15:00 PM,20.710,0.0,,,,,
1179,09/14/21 10:30:00 PM,20.519,0.0,,,,,
1180,09/14/21 10:45:00 PM,20.424,0.0,,,,,
1181,09/14/21 11:00:00 PM,20.424,0.0,,,,,
1182,09/14/21 11:15:00 PM,20.329,0.0,,,,,
1183,09/14/21 11:30:00 PM,20.329,0.0,,,,,
1184,09/14/21 11:45:00 PM,20.329,0.0,,,,,
1185,09/15/21 12:00:00 AM,20.234,0.0,,,,,
1186,09/15/21 12:15:00 AM,20.043,0.0,,,,,
1187,09/15/21 12:30:00 AM,19.948,0.0,,,,,
1188,09/15/21 12:45:00 AM,19.758,0.0,,,,,
1189,09/15/21 01:00:00 AM,19.662,0.0,,,,,
1190,09/15/21 01:15:00 AM,19.758,0.0,,,,,
1191,09/15/21 01:30:00 AM,19.948,0.0,,,,,
1192,09/15/21 01:45:00 AM,19.948,0.0,,,,,
1193,09/15/21 02:00:00 AM,20.043,0.0,,,,,
1194,09/15/21 02:15:00 AM,19.853,0.0,,,,,
1195,09/15/21 02:30:00 AM,19.567,0.0,,,,,
1196,09/15/21 02:45:00 AM,19.282,0.0,,,,,
1197,09/15/21 03:00:00 AM,18.996,0.0,,,,,
1198,09/15/21 03:15:00 AM,18.806,0.0,,,,,
1199,09/15/21 03:30:00 AM,18.996,10.8,,,,,
1200,09/15/21 03:45:00 AM,19.187,10.8,,,,,
1201,09/15/21 04:00:00 AM,19.377,10.8,,,,,
1202,09/15/21 04:15:00 AM,19.472,10.8,,,,,
1203,09/15/21 04:30:00 AM,19.567,10.8,,,,,
1204,09/15/21 04:45:00 AM,19.567,10.8,,,,,
1205,09/15/21 05:00:00 AM,19.567,10.8,,,,,
1206,09/15/21 05:15:00 AM,19.472,0.0,,,,,
1207,09/15/21 05:30:00 AM,19.282,0.0,,,,,
1208,09/15/21 05:45:00 AM,19.282,10.8,,,,,
1209,09/15/21 06:00:00 AM,19.187,0.0,,,,,
1210,09/15/21 06:15:00 AM,19.092,0.0,,,,,
1211,09/15/21 06:30:00 AM,19.092,0.0,,,,,
1212,09/15/21 06:45:00 AM,19.092,0.0,,,,,
1213,09/15/21 07:00:00 AM,19.092,0.0,,,,,
1214,09/15/21 07:15:00 AM,18.996,0.0,,,,,
1215,09/15/21 07:30:00 AM,18.901,0.0,,,,,
1216,09/15/21 07:45:00 AM,18.806,10.8,,,,,
1217,09/15/21 08:00:00 AM,18.996,10.8,,,,,
1218,09/15/21 08:15:00 AM,19.282,10.8,,,,,
1219,09/15/21 08:30:00 AM,19.472,10.8,,,,,
1220,09/15/21 08:45:00 AM,19.758,0.0,,,,,
1221,09/15/21 09:00:00 AM,19.948,0.0,,,,,
1222,09/15/21 09:15:00 AM,20.329,0.0,,,,,
1223,09/15/21 09:30:00 AM,20.710,0.0,,,,,
1224,09/15/21 09:45:00 AM,20.901,0.0,,,,,
1225,09/15/21 10:00:00 AM,21.187,0.0,,,,,
1226,09/15/21 10:15:00 AM,21.282,0.0,,,,,
1227,09/15/21 10:30:00 AM,21.473,0.0,,,,,
1228,09/15/21 10:45:00 AM,21.664,0.0,,,,,
1229,09/15/21 11:00:00 AM,21.855,0.0,,,,,
1230,09/15/21 11:15:00 AM,22.142,0.0,,,,,
1231,09/15/21 11:30:00 AM,22.621,0.0,,,,,
1232,09/15/21 11:45:00 AM,22.908,0.0,,,,,
1233,09/15/21 12:00:00 PM,23.292,0.0,,,,,
1234,09/15/21 12:15:00 PM,24.062,0.0,,,,,
1235,09/15/21 12:30:00 PM,25.416,0.0,,,,,
1236,09/15/21 12:45:00 PM,27.862,0.0,,,,,
1237,09/15/21 01:00:00 PM,28.754,0.0,,,,,
1238,09/15/21 01:15:00 PM,29.552,0.0,,,,,
1239,09/15/21 01:30:00 PM,28.754,0.0,,,,,
1240,09/15/21 01:45:00 PM,27.862,0.0,,,,,
1241,09/15/21 02:00:00 PM,27.567,0.0,,,,,
1242,09/15/21 02:15:00 PM,27.173,0.0,,,,,
1243,09/15/21 02:30:00 PM,26.977,0.0,,,,,
1244,09/15/21 02:45:00 PM,27.075,0.0,,,,,
1245,09/15/21 03:00:00 PM,27.272,0.0,,,,,
1246,09/15/21 03:15:00 PM,27.272,0.0,,,,,
1247,09/15/21 03:30:00 PM,28.953,0.0,,,,,
1248,09/15/21 03:45:00 PM,28.258,0.0,,,,,
1249,09/15/21 04:00:00 PM,27.764,0.0,,,,,
1250,09/15/21 04:15:00 PM,27.468,0.0,,,,,
1251,09/15/21 04:30:00 PM,27.370,0.0,,,,,
1252,09/15/21 04:45:00 PM,27.468,0.0,,,,,
1253,09/15/21 05:00:00 PM,27.173,0.0,,,,,
1254,09/15/21 05:15:00 PM,28.060,0.0,,,,,
1255,09/15/21 05:30:00 PM,29.252,0.0,,,,,
1256,09/15/21 05:45:00 PM,28.456,0.0,,,,,
1257,09/15/21 06:00:00 PM,27.272,0.0,,,,,
1258,09/15/21 06:15:00 PM,26.488,0.0,,,,,
1259,09/15/21 06:30:00 PM,26.000,0.0,,,,,
1260,09/15/21 06:45:00 PM,25.610,0.0,,,,,
1261,09/15/21 07:00:00 PM,25.222,0.0,,,,,
1262,09/15/21 07:15:00 PM,24.835,0.0,,,,,
1263,09/15/21 07:30:00 PM,24.448,0.0,,,,,
1264,09/15/21 07:45:00 PM,24.062,0.0,,,,,
1265,09/15/21 08:00:00 PM,23.581,0.0,,,,,
1266,09/15/21 08:15:00 PM,23.100,0.0,,,,,
1267,09/15/21 08:30:00 PM,22.717,0.0,,,,,
1268,09/15/21 08:45:00 PM,22.525,0.0,,,,,
1269,09/15/21 09:00:00 PM,22.429,0.0,,,,,
1270,09/15/21 09:15:00 PM,22.333,0.0,,,,,
1271,09/15/21 09:30:00 PM,22.238,0.0,,,,,
1272,09/15/21 09:45:00 PM,22.238,0.0,,,,,
1273,09/15/21 10:00:00 PM,22.142,0.0,,,,,
1274,09/15/21 10:15:00 PM,22.046,0.0,,,,,
1275,09/15/21 10:30:00 PM,21.951,0.0,,,,,
1276,09/15/21 10:45:00 PM,21.760,0.0,,,,,
1277,09/15/21 11:00:00 PM,21.664,0.0,,,,,
1278,09/15/21 11:15:00 PM,21.569,0.0,,,,,
1279,09/15/21 11:30:00 PM,21.473,0.0,,,,,
1280,09/15/21 11:45:00 PM,21.378,0.0,,,,,
1281,09/16/21 12:00:00 AM,21.282,0.0,,,,,
1282,09/16/21 12:15:00 AM,21.187,0.0,,,,,
1283,09/16/21 12:30:00 AM,21.091,0.0,,,,,
1284,09/16/21 12:45:00 AM,21.091,0.0,,,,,
1285,09/16/21 01:00:00 AM,20.996,0.0,,,,,
1286,09/16/21 01:15:00 AM,20.996,0.0,,,,,
1287,09/16/21 01:30:00 AM,20.901,0.0,,,,,
1288,09/16/21 01:45:00 AM,20.901,0.0,,,,,
1289,09/16/21 02:00:00 AM,20.901,0.0,,,,,
1290,09/16/21 02:15:00 AM,20.901,0.0,,,,,
1291,09/16/21 02:30:00 AM,20.805,0.0,,,,,
1292,09/16/21 02:45:00 AM,20.710,0.0,,,,,
1293,09/16/21 03:00:00 AM,20.615,0.0,,,,,
1294,09/16/21 03:15:00 AM,20.519,0.0,,,,,
1295,09/16/21 03:30:00 AM,20.424,0.0,,,,,
1296,09/16/21 03:45:00 AM,20.329,0.0,,,,,
1297,09/16/21 04:00:00 AM,20.234,0.0,,,,,
1298,09/16/21 04:15:00 AM,20.234,0.0,,,,,
1299,09/16/21 04:30:00 AM,20.138,0.0,,,,,
1300,09/16/21 04:45:00 AM,20.138,0.0,,,,,
1301,09/16/21 05:00:00 AM,20.138,0.0,,,,,
1302,09/16/21 05:15:00 AM,20.043,0.0,,,,,
1303,09/16/21 05:30:00 AM,19.948,0.0,,,,,
1304,09/16/21 05:45:00 AM,19.948,0.0,,,,,
1305,09/16/21 06:00:00 AM,19.853,0.0,,,,,
1306,09/16/21 06:15:00 AM,19.758,0.0,,,,,
1307,09/16/21 06:30:00 AM,19.662,0.0,,,,,
1308,09/16/21 06:45:00 AM,19.662,0.0,,,,,
1309,09/16/21 07:00:00 AM,19.567,0.0,,,,,
1310,09/16/21 07:15:00 AM,19.567,0.0,,,,,
1311,09/16/21 07:30:00 AM,19.567,0.0,,,,,
1312,09/16/21 07:45:00 AM,19.662,0.0,,,,,
1313,09/16/21 08:00:00 AM,19.758,0.0,,,,,
1314,09/16/21 08:15:00 AM,19.948,0.0,,,,,
1315,09/16/21 08:30:00 AM,20.329,0.0,,,,,
1316,09/16/21 08:45:00 AM,20.805,0.0,,,,,
1317,09/16/21 09:00:00 AM,21.187,0.0,,,,,
1318,09/16/21 09:15:00 AM,21.760,0.0,,,,,
1319,09/16/21 09:30:00 AM,22.333,0.0,,,,,
1320,09/16/21 09:45:00 AM,22.908,0.0,,,,,
1321,09/16/21 10:00:00 AM,23.388,0.0,,,,,
1322,09/16/21 10:15:00 AM,25.708,0.0,,,,,
1323,09/16/21 10:30:00 AM,27.961,0.0,,,,,
1324,09/16/21 10:45:00 AM,28.456,0.0,,,,,
1325,09/16/21 11:00:00 AM,29.552,0.0,,,,,
1326,09/16/21 11:15:00 AM,29.053,0.0,,,,,
1327,09/16/21 11:30:00 AM,28.555,0.0,,,,,
1328,09/16/21 11:45:00 AM,28.258,0.0,,,,,
1329,09/16/21 12:00:00 PM,28.357,0.0,,,,,
1330,09/16/21 12:15:00 PM,29.053,0.0,,,,,
1331,09/16/21 12:30:00 PM,30.255,0.0,,,,,
1332,09/16/21 12:45:00 PM,33.848,0.0,,,,,
1333,09/16/21 01:00:00 PM,33.639,0.0,,,,,
1334,09/16/21 01:15:00 PM,33.326,0.0,,,,,
1335,09/16/21 01:30:00 PM,32.394,0.0,,,,,
1336,09/16/21 01:45:00 PM,31.472,0.0,,,,,
1337,09/16/21 02:00:00 PM,30.963,0.0,,,,,
1338,09/16/21 02:15:00 PM,30.457,0.0,,,,,
1339,09/16/21 02:30:00 PM,30.356,0.0,,,,,
1340,09/16/21 02:45:00 PM,30.356,0.0,,,,,
1341,09/16/21 03:00:00 PM,30.356,0.0,,,,,
1342,09/16/21 03:15:00 PM,30.457,0.0,,,,,
1343,09/16/21 03:30:00 PM,31.880,0.0,,,,,
1344,09/16/21 03:45:00 PM,31.370,0.0,,,,,
1345,09/16/21 04:00:00 PM,30.558,0.0,,,,,
1346,09/16/21 04:15:00 PM,30.154,0.0,,,,,
1347,09/16/21 04:30:00 PM,30.255,0.0,,,,,
1348,09/16/21 04:45:00 PM,30.154,0.0,,,,,
1349,09/16/21 05:00:00 PM,30.054,0.0,,,,,
1350,09/16/21 05:15:00 PM,30.760,0.0,,,,,
1351,09/16/21 05:30:00 PM,31.370,0.0,,,,,
1352,09/16/21 05:45:00 PM,30.760,0.0,,,,,
1353,09/16/21 06:00:00 PM,29.452,0.0,,,,,
1354,09/16/21 06:15:00 PM,28.555,0.0,,,,,
1355,09/16/21 06:30:00 PM,28.060,0.0,,,,,
1356,09/16/21 06:45:00 PM,27.665,0.0,,,,,
1357,09/16/21 07:00:00 PM,27.173,0.0,,,,,
1358,09/16/21 07:15:00 PM,26.683,0.0,,,,,
1359,09/16/21 07:30:00 PM,26.097,0.0,,,,,
1360,09/16/21 07:45:00 PM,25.513,0.0,,,,,
1361,09/16/21 08:00:00 PM,24.931,0.0,,,,,
1362,09/16/21 08:15:00 PM,24.448,0.0,,,,,
1363,09/16/21 08:30:00 PM,24.158,0.0,,,,,
1364,09/16/21 08:45:00 PM,23.966,0.0,,,,,
1365,09/16/21 09:00:00 PM,23.869,0.0,,,,,
1366,09/16/21 09:15:00 PM,23.869,0.0,,,,,
1367,09/16/21 09:30:00 PM,23.773,0.0,,,,,
1368,09/16/21 09:45:00 PM,23.677,0.0,,,,,
1369,09/16/21 10:00:00 PM,23.677,0.0,,,,,
1370,09/16/21 10:15:00 PM,23.773,0.0,,,,,
1371,09/16/21 10:30:00 PM,23.773,0.0,,,,,
1372,09/16/21 10:45:00 PM,23.773,0.0,,,,,
1373,09/16/21 11:00:00 PM,23.677,0.0,,,,,
1374,09/16/21 11:15:00 PM,23.581,0.0,,,,,
1375,09/16/21 11:30:00 PM,23.581,0.0,,,,,
1376,09/16/21 11:45:00 PM,23.581,0.0,,,,,
1377,09/17/21 12:00:00 AM,23.484,0.0,,,,,
1378,09/17/21 12:15:00 AM,23.388,0.0,,,,,
1379,09/17/21 12:30:00 AM,23.292,0.0,,,,,
1380,09/17/21 12:45:00 AM,23.292,0.0,,,,,
1381,09/17/21 01:00:00 AM,23.292,0.0,,,,,
1382,09/17/21 01:15:00 AM,23.196,0.0,,,,,
1383,09/17/21 01:30:00 AM,23.004,0.0,,,,,
1384,09/17/21 01:45:00 AM,22.812,0.0,,,,,
1385,09/17/21 02:00:00 AM,22.717,0.0,,,,,
1386,09/17/21 02:15:00 AM,22.621,0.0,,,,,
1387,09/17/21 02:30:00 AM,22.429,0.0,,,,,
1388,09/17/21 02:45:00 AM,22.333,0.0,,,,,
1389,09/17/21 03:00:00 AM,22.142,0.0,,,,,
1390,09/17/21 03:15:00 AM,22.046,0.0,,,,,
1391,09/17/21 03:30:00 AM,21.951,0.0,,,,,
1392,09/17/21 03:45:00 AM,21.855,0.0,,,,,
1393,09/17/21 04:00:00 AM,21.760,0.0,,,,,
1394,09/17/21 04:15:00 AM,21.664,0.0,,,,,
1395,09/17/21 04:30:00 AM,21.473,0.0,,,,,
1396,09/17/21 04:45:00 AM,21.378,0.0,,,,,
1397,09/17/21 05:00:00 AM,21.187,0.0,,,,,
1398,09/17/21 05:15:00 AM,21.091,0.0,,,,,
1399,09/17/21 05:30:00 AM,20.996,0.0,,,,,
1400,09/17/21 05:45:00 AM,20.996,0.0,,,,,
1401,09/17/21 06:00:00 AM,20.996,0.0,,,,,
1402,09/17/21 06:15:00 AM,20.901,0.0,,,,,
1403,09/17/21 06:30:00 AM,20.805,0.0,,,,,
1404,09/17/21 06:45:00 AM,20.710,0.0,,,,,
1405,09/17/21 07:00:00 AM,20.710,0.0,,,,,
1406,09/17/21 07:15:00 AM,20.710,0.0,,,,,
1407,09/17/21 07:30:00 AM,20.710,0.0,,,,,
1408,09/17/21 07:45:00 AM,20.710,0.0,,,,,
1409,09/17/21 08:00:00 AM,20.901,0.0,,,,,
1410,09/17/21 08:15:00 AM,21.091,0.0,,,,,
1411,09/17/21 08:30:00 AM,21.473,0.0,,,,,
1412,09/17/21 08:45:00 AM,21.855,0.0,,,,,
1413,09/17/21 09:00:00 AM,22.333,0.0,,,,,
1414,09/17/21 09:15:00 AM,22.812,0.0,,,,,
1415,09/17/21 09:30:00 AM,23.196,0.0,,,,,
1416,09/17/21 09:45:00 AM,23.581,0.0,,,,,
1417,09/17/21 10:00:00 AM,23.869,0.0,,,,,
1418,09/17/21 10:15:00 AM,24.931,0.0,,,,,
1419,09/17/21 10:30:00 AM,25.805,0.0,,,,,
1420,09/17/21 10:45:00 AM,25.708,0.0,,,,,
1421,09/17/21 11:00:00 AM,26.292,0.0,,,,,
1422,09/17/21 11:15:00 AM,26.977,0.0,,,,,
1423,09/17/21 11:30:00 AM,27.075,0.0,,,,,
1424,09/17/21 11:45:00 AM,27.075,0.0,,,,,
1425,09/17/21 12:00:00 PM,27.468,0.0,,,,,
1426,09/17/21 12:15:00 PM,28.258,0.0,,,,,
1427,09/17/21 12:30:00 PM,29.252,0.0,,,,,
1428,09/17/21 12:45:00 PM,32.394,0.0,,,,,
1429,09/17/21 01:00:00 PM,33.014,0.0,,,,,
1430,09/17/21 01:15:00 PM,33.118,0.0,,,,,
1431,09/17/21 01:30:00 PM,32.188,0.0,,,,,
1432,09/17/21 01:45:00 PM,31.166,0.0,,,,,
1433,09/17/21 02:00:00 PM,30.558,0.0,,,,,
1434,09/17/21 02:15:00 PM,30.255,0.0,,,,,
1435,09/17/21 02:30:00 PM,30.054,0.0,,,,,
1436,09/17/21 02:45:00 PM,30.054,0.0,,,,,
1437,09/17/21 03:00:00 PM,29.953,0.0,,,,,
1438,09/17/21 03:15:00 PM,29.953,0.0,,,,,
1439,09/17/21 03:30:00 PM,29.953,0.0,,,,,
1440,09/17/21 03:45:00 PM,30.457,0.0,,,,,
1441,09/17/21 04:00:00 PM,30.154,0.0,,,,,
1442,09/17/21 04:15:00 PM,29.252,0.0,,,,,
1443,09/17/21 04:30:00 PM,28.655,0.0,,,,,
1444,09/17/21 04:45:00 PM,28.456,0.0,,,,,
1445,09/17/21 05:00:00 PM,27.961,0.0,,,,,
1446,09/17/21 05:15:00 PM,29.452,0.0,,,,,
1447,09/17/21 05:30:00 PM,30.054,0.0,,,,,
1448,09/17/21 05:45:00 PM,29.252,0.0,,,,,
1449,09/17/21 06:00:00 PM,28.357,0.0,,,,,
1450,09/17/21 06:15:00 PM,27.567,0.0,,,,,
1451,09/17/21 06:30:00 PM,26.977,0.0,,,,,
1452,09/17/21 06:45:00 PM,26.488,0.0,,,,,
1453,09/17/21 07:00:00 PM,26.000,0.0,,,,,
1454,09/17/21 07:15:00 PM,25.513,0.0,,,,,
1455,09/17/21 07:30:00 PM,24.931,0.0,,,,,
1456,09/17/21 07:45:00 PM,24.448,0.0,,,,,
1457,09/17/21 08:00:00 PM,24.255,0.0,,,,,
1458,09/17/21 08:15:00 PM,24.158,0.0,,,,,
1459,09/17/21 08:30:00 PM,23.966,0.0,,,,,
1460,09/17/21 08:45:00 PM,23.677,0.0,,,,,
1461,09/17/21 09:00:00 PM,23.388,0.0,,,,,
1462,09/17/21 09:15:00 PM,23.100,0.0,,,,,
1463,09/17/21 09:30:00 PM,22.812,0.0,,,,,
1464,09/17/21 09:45:00 PM,22.812,0.0,,,,,
1465,09/17/21 10:00:00 PM,22.812,0.0,,,,,
1466,09/17/21 10:15:00 PM,22.812,0.0,,,,,
1467,09/17/21 10:30:00 PM,22.717,0.0,,,,,
1468,09/17/21 10:45:00 PM,22.621,0.0,,,,,
1469,09/17/21 11:00:00 PM,22.238,0.0,,,,,
1470,09/17/21 11:15:00 PM,22.046,0.0,,,,,
1471,09/17/21 11:30:00 PM,21.760,0.0,,,,,
1472,09/17/21 11:45:00 PM,21.664,0.0,,,,,
1473,09/18/21 12:00:00 AM,21.569,0.0,,,,,
1474,09/18/21 12:15:00 AM,21.473,0.0,,,,,
1475,09/18/21 12:30:00 AM,21.378,0.0,,,,,
1476,09/18/21 12:45:00 AM,21.282,0.0,,,,,
1477,09/18/21 01:00:00 AM,21.091,0.0,,,,,
1478,09/18/21 01:15:00 AM,20.901,0.0,,,,,
1479,09/18/21 01:30:00 AM,20.710,0.0,,,,,
1480,09/18/21 01:45:00 AM,20.615,0.0,,,,,
1481,09/18/21 02:00:00 AM,20.329,0.0,,,,,
1482,09/18/21 02:15:00 AM,20.138,0.0,,,,,
1483,09/18/21 02:30:00 AM,19.948,0.0,,,,,
1484,09/18/21 02:45:00 AM,19.758,0.0,,,,,
1485,09/18/21 03:00:00 AM,19.567,0.0,,,,,
1486,09/18/21 03:15:00 AM,19.472,0.0,,,,,
1487,09/18/21 03:30:00 AM,19.377,0.0,,,,,
1488,09/18/21 03:45:00 AM,19.282,0.0,,,,,
1489,09/18/21 04:00:00 AM,19.187,0.0,,,,,
1490,09/18/21 04:15:00 AM,18.996,0.0,,,,,
1491,09/18/21 04:30:00 AM,18.996,0.0,,,,,
1492,09/18/21 04:45:00 AM,18.901,0.0,,,,,
1493,09/18/21 05:00:00 AM,18.806,0.0,,,,,
1494,09/18/21 05:15:00 AM,18.996,0.0,,,,,
1495,09/18/21 05:30:00 AM,19.092,0.0,,,,,
1496,09/18/21 05:45:00 AM,19.187,0.0,,,,,
1497,09/18/21 06:00:00 AM,19.187,0.0,,,,,
1498,09/18/21 06:15:00 AM,19.092,0.0,,,,,
1499,09/18/21 06:30:00 AM,19.092,0.0,,,,,
1500,09/18/21 06:45:00 AM,19.187,0.0,,,,,
1501,09/18/21 07:00:00 AM,19.187,0.0,,,,,
1502,09/18/21 07:15:00 AM,19.282,0.0,,,,,
1503,09/18/21 07:30:00 AM,19.282,0.0,,,,,
1504,09/18/21 07:45:00 AM,19.377,0.0,,,,,
1505,09/18/21 08:00:00 AM,19.472,0.0,,,,,
1506,09/18/21 08:15:00 AM,19.662,0.0,,,,,
1507,09/18/21 08:30:00 AM,19.948,0.0,,,,,
1508,09/18/21 08:45:00 AM,20.234,0.0,,,,,
1509,09/18/21 09:00:00 AM,20.615,0.0,,,,,
1510,09/18/21 09:15:00 AM,21.187,0.0,,,,,
1511,09/18/21 09:30:00 AM,21.760,0.0,,,,,
1512,09/18/21 09:45:00 AM,22.333,0.0,,,,,
1513,09/18/21 10:00:00 AM,23.004,0.0,,,,,
1514,09/18/21 10:15:00 AM,24.158,0.0,,,,,
1515,09/18/21 10:30:00 AM,26.195,0.0,,,,,
1516,09/18/21 10:45:00 AM,27.567,0.0,,,,,
1517,09/18/21 11:00:00 AM,28.159,0.0,,,,,
1518,09/18/21 11:15:00 AM,28.159,0.0,,,,,
1519,09/18/21 11:30:00 AM,27.862,0.0,,,,,
1520,09/18/21 11:45:00 AM,27.961,0.0,,,,,
1521,09/18/21 12:00:00 PM,28.159,0.0,,,,,
1522,09/18/21 12:15:00 PM,28.655,0.0,,,,,
1523,09/18/21 12:30:00 PM,30.054,0.0,,,,,
1524,09/18/21 12:45:00 PM,34.268,0.0,,,,,
1525,09/18/21 01:00:00 PM,34.163,0.0,,,,,
1526,09/18/21 01:15:00 PM,34.691,0.0,,,,,
1527,09/18/21 01:30:00 PM,33.222,0.0,,,,,
1528,09/18/21 01:45:00 PM,31.880,0.0,,,,,
1529,09/18/21 02:00:00 PM,31.370,0.0,,,,,
1530,09/18/21 02:15:00 PM,31.064,0.0,,,,,
1531,09/18/21 02:30:00 PM,30.659,0.0,,,,,
1532,09/18/21 02:45:00 PM,30.255,0.0,,,,,
1533,09/18/21 03:00:00 PM,30.255,0.0,,,,,
1534,09/18/21 03:15:00 PM,30.255,0.0,,,,,
1535,09/18/21 03:30:00 PM,30.862,0.0,,,,,
1536,09/18/21 03:45:00 PM,31.472,0.0,,,,,
1537,09/18/21 04:00:00 PM,30.963,0.0,,,,,
1538,09/18/21 04:15:00 PM,30.457,0.0,,,,,
1539,09/18/21 04:30:00 PM,30.862,0.0,,,,,
1540,09/18/21 04:45:00 PM,30.862,0.0,,,,,
1541,09/18/21 05:00:00 PM,30.054,0.0,,,,,
1542,09/18/21 05:15:00 PM,30.862,0.0,,,,,
1543,09/18/21 05:30:00 PM,33.118,0.0,,,,,
1544,09/18/21 05:45:00 PM,31.472,0.0,,,,,
