"Plot Title: 20821659"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20821659, SEN S/N: 20821659, LBL: TEMP)","Intensity, Lux (LGR S/N: 20821659, SEN S/N: 20821659, LBL: LUX)","Coupler Attached (LGR S/N: 20821659)","Host Connected (LGR S/N: 20821659)","Stopped (LGR S/N: 20821659)","End Of File (LGR S/N: 20821659)"
5051,11/19/21 12:15:00 AM,10.748,121245.2,,,,
5052,11/19/21 12:30:00 AM,10.748,121245.2,,,,
5053,11/19/21 12:45:00 AM,10.651,121245.2,,,,
5054,11/19/21 01:00:00 AM,10.651,121245.2,,,,
5055,11/19/21 01:15:00 AM,10.651,121245.2,,,,
5056,11/19/21 01:30:00 AM,10.651,121245.2,,,,
5057,11/19/21 01:45:00 AM,10.651,121245.2,,,,
5058,11/19/21 02:00:00 AM,10.651,126756.4,,,,
5059,11/19/21 02:15:00 AM,10.651,126756.4,,,,
5060,11/19/21 02:30:00 AM,10.748,121245.2,,,,
5061,11/19/21 02:45:00 AM,10.651,126756.4,,,,
5062,11/19/21 03:00:00 AM,10.651,126756.4,,,,
5063,11/19/21 03:15:00 AM,10.651,126756.4,,,,
5064,11/19/21 03:30:00 AM,10.651,121245.2,,,,
5065,11/19/21 03:45:00 AM,10.553,126756.4,,,,
5066,11/19/21 04:00:00 AM,10.553,126756.4,,,,
5067,11/19/21 04:15:00 AM,10.553,121245.2,,,,
5068,11/19/21 04:30:00 AM,10.455,121245.2,,,,
5069,11/19/21 04:45:00 AM,10.553,126756.4,,,,
5070,11/19/21 05:00:00 AM,10.455,126756.4,,,,
5071,11/19/21 05:15:00 AM,10.455,121245.2,,,,
5072,11/19/21 05:30:00 AM,10.455,121245.2,,,,
5073,11/19/21 05:45:00 AM,10.357,121245.2,,,,
5074,11/19/21 06:00:00 AM,10.357,126756.4,,,,
5075,11/19/21 06:15:00 AM,10.357,121245.2,,,,
5076,11/19/21 06:30:00 AM,10.357,126756.4,,,,
5077,11/19/21 06:45:00 AM,10.357,126756.4,,,,
5078,11/19/21 07:00:00 AM,10.357,126756.4,,,,
5079,11/19/21 07:15:00 AM,10.357,126756.4,,,,
5080,11/19/21 07:30:00 AM,10.259,121245.2,,,,
5081,11/19/21 07:45:00 AM,10.259,121245.2,,,,
5082,11/19/21 08:00:00 AM,10.259,121245.2,,,,
5083,11/19/21 08:15:00 AM,10.161,121245.2,,,,
5084,11/19/21 08:30:00 AM,10.063,121245.2,,,,
5085,11/19/21 08:45:00 AM,9.965,121245.2,,,,
5086,11/19/21 09:00:00 AM,10.063,121245.2,,,,
5087,11/19/21 09:15:00 AM,10.063,121245.2,,,,
5088,11/19/21 09:30:00 AM,10.161,121245.2,,,,
5089,11/19/21 09:45:00 AM,10.161,121245.2,,,,
5090,11/19/21 10:00:00 AM,10.259,121245.2,,,,
5091,11/19/21 10:15:00 AM,10.259,121245.2,,,,
5092,11/19/21 10:30:00 AM,10.161,121245.2,,,,
5093,11/19/21 10:45:00 AM,10.161,126756.4,,,,
5094,11/19/21 11:00:00 AM,10.259,121245.2,,,,
5095,11/19/21 11:15:00 AM,10.357,121245.2,,,,
5096,11/19/21 11:30:00 AM,10.357,121245.2,,,,
5097,11/19/21 11:45:00 AM,10.357,126756.4,,,,
5098,11/19/21 12:00:00 PM,10.357,121245.2,,,,
5099,11/19/21 12:15:00 PM,10.357,121245.2,,,,
5100,11/19/21 12:30:00 PM,10.455,126756.4,,,,
5101,11/19/21 12:45:00 PM,10.553,126756.4,,,,
5102,11/19/21 01:00:00 PM,10.553,126756.4,,,,
5103,11/19/21 01:15:00 PM,10.651,126756.4,,,,
5104,11/19/21 01:30:00 PM,10.748,126756.4,,,,
5105,11/19/21 01:45:00 PM,10.846,126756.4,,,,
5106,11/19/21 02:00:00 PM,10.846,126756.4,,,,
5107,11/19/21 02:15:00 PM,10.944,126756.4,,,,
5108,11/19/21 02:30:00 PM,10.944,126756.4,,,,
5109,11/19/21 02:45:00 PM,11.041,126756.4,,,,
5110,11/19/21 03:00:00 PM,11.041,126756.4,,,,
5111,11/19/21 03:15:00 PM,11.041,126756.4,,,,
5112,11/19/21 03:30:00 PM,11.139,126756.4,,,,
5113,11/19/21 03:45:00 PM,11.139,126756.4,,,,
5114,11/19/21 04:00:00 PM,11.139,126756.4,,,,
5115,11/19/21 04:15:00 PM,11.139,126756.4,,,,
5116,11/19/21 04:30:00 PM,11.236,126756.4,,,,
5117,11/19/21 04:45:00 PM,11.139,126756.4,,,,
5118,11/19/21 05:00:00 PM,11.139,126756.4,,,,
5119,11/19/21 05:15:00 PM,11.236,126756.4,,,,
5120,11/19/21 05:30:00 PM,11.236,126756.4,,,,
5121,11/19/21 05:45:00 PM,11.236,126756.4,,,,
5122,11/19/21 06:00:00 PM,11.236,126756.4,,,,
5123,11/19/21 06:15:00 PM,11.236,126756.4,,,,
5124,11/19/21 06:30:00 PM,11.236,126756.4,,,,
5125,11/19/21 06:45:00 PM,11.236,126756.4,,,,
5126,11/19/21 07:00:00 PM,11.236,126756.4,,,,
5127,11/19/21 07:15:00 PM,11.139,126756.4,,,,
5128,11/19/21 07:30:00 PM,11.236,126756.4,,,,
5129,11/19/21 07:45:00 PM,11.236,126756.4,,,,
5130,11/19/21 08:00:00 PM,11.236,126756.4,,,,
5131,11/19/21 08:15:00 PM,11.236,126756.4,,,,
5132,11/19/21 08:30:00 PM,11.139,126756.4,,,,
5133,11/19/21 08:45:00 PM,11.139,126756.4,,,,
5134,11/19/21 09:00:00 PM,11.139,126756.4,,,,
5135,11/19/21 09:15:00 PM,11.139,126756.4,,,,
5136,11/19/21 09:30:00 PM,11.139,126756.4,,,,
5137,11/19/21 09:45:00 PM,11.139,126756.4,,,,
5138,11/19/21 10:00:00 PM,11.139,126756.4,,,,
5139,11/19/21 10:15:00 PM,11.139,126756.4,,,,
5140,11/19/21 10:30:00 PM,11.139,126756.4,,,,
5141,11/19/21 10:45:00 PM,11.139,126756.4,,,,
5142,11/19/21 11:00:00 PM,11.139,126756.4,,,,
5143,11/19/21 11:15:00 PM,11.139,126756.4,,,,
5144,11/19/21 11:30:00 PM,11.139,126756.4,,,,
5145,11/19/21 11:45:00 PM,11.041,126756.4,,,,
5146,11/20/21 12:00:00 AM,11.041,126756.4,,,,
5147,11/20/21 12:15:00 AM,11.041,126756.4,,,,
5148,11/20/21 12:30:00 AM,11.041,126756.4,,,,
5149,11/20/21 12:45:00 AM,11.041,126756.4,,,,
5150,11/20/21 01:00:00 AM,11.041,126756.4,,,,
5151,11/20/21 01:15:00 AM,11.041,126756.4,,,,
5152,11/20/21 01:30:00 AM,11.139,126756.4,,,,
5153,11/20/21 01:45:00 AM,11.041,126756.4,,,,
5154,11/20/21 02:00:00 AM,10.944,126756.4,,,,
5155,11/20/21 02:15:00 AM,11.041,126756.4,,,,
5156,11/20/21 02:30:00 AM,10.944,126756.4,,,,
5157,11/20/21 02:45:00 AM,11.041,126756.4,,,,
5158,11/20/21 03:00:00 AM,11.041,126756.4,,,,
5159,11/20/21 03:15:00 AM,10.944,126756.4,,,,
5160,11/20/21 03:30:00 AM,10.944,126756.4,,,,
5161,11/20/21 03:45:00 AM,10.944,126756.4,,,,
5162,11/20/21 04:00:00 AM,10.944,126756.4,,,,
5163,11/20/21 04:15:00 AM,10.846,126756.4,,,,
5164,11/20/21 04:30:00 AM,10.748,126756.4,,,,
5165,11/20/21 04:45:00 AM,10.846,126756.4,,,,
5166,11/20/21 05:00:00 AM,10.846,126756.4,,,,
5167,11/20/21 05:15:00 AM,10.846,126756.4,,,,
5168,11/20/21 05:30:00 AM,10.846,126756.4,,,,
5169,11/20/21 05:45:00 AM,10.748,126756.4,,,,
5170,11/20/21 06:00:00 AM,10.748,126756.4,,,,
5171,11/20/21 06:15:00 AM,10.748,126756.4,,,,
5172,11/20/21 06:30:00 AM,10.748,126756.4,,,,
5173,11/20/21 06:45:00 AM,10.748,126756.4,,,,
5174,11/20/21 07:00:00 AM,10.748,126756.4,,,,
5175,11/20/21 07:15:00 AM,10.748,126756.4,,,,
5176,11/20/21 07:30:00 AM,10.748,126756.4,,,,
5177,11/20/21 07:45:00 AM,10.651,126756.4,,,,
5178,11/20/21 08:00:00 AM,10.651,126756.4,,,,
5179,11/20/21 08:15:00 AM,10.651,126756.4,,,,
5180,11/20/21 08:30:00 AM,10.651,126756.4,,,,
5181,11/20/21 08:45:00 AM,10.651,126756.4,,,,
5182,11/20/21 09:00:00 AM,10.553,126756.4,,,,
5183,11/20/21 09:15:00 AM,10.553,126756.4,,,,
5184,11/20/21 09:30:00 AM,10.553,126756.4,,,,
5185,11/20/21 09:45:00 AM,10.651,126756.4,,,,
5186,11/20/21 10:00:00 AM,10.553,126756.4,,,,
5187,11/20/21 10:15:00 AM,10.651,126756.4,,,,
5188,11/20/21 10:30:00 AM,10.651,126756.4,,,,
5189,11/20/21 10:45:00 AM,10.651,126756.4,,,,
5190,11/20/21 11:00:00 AM,10.651,126756.4,,,,
5191,11/20/21 11:15:00 AM,10.748,126756.4,,,,
5192,11/20/21 11:30:00 AM,10.846,126756.4,,,,
5193,11/20/21 11:45:00 AM,10.846,126756.4,,,,
5194,11/20/21 12:00:00 PM,10.944,126756.4,,,,
5195,11/20/21 12:15:00 PM,11.041,126756.4,,,,
5196,11/20/21 12:30:00 PM,11.139,126756.4,,,,
5197,11/20/21 12:45:00 PM,11.334,126756.4,,,,
5198,11/20/21 01:00:00 PM,11.431,126756.4,,,,
5199,11/20/21 01:15:00 PM,11.431,126756.4,,,,
5200,11/20/21 01:30:00 PM,11.431,126756.4,,,,
5201,11/20/21 01:45:00 PM,11.528,126756.4,,,,
5202,11/20/21 02:00:00 PM,11.528,126756.4,,,,
5203,11/20/21 02:15:00 PM,11.625,126756.4,,,,
5204,11/20/21 02:30:00 PM,11.722,126756.4,,,,
5205,11/20/21 02:45:00 PM,11.722,126756.4,,,,
5206,11/20/21 03:00:00 PM,11.722,126756.4,,,,
5207,11/20/21 03:15:00 PM,11.819,126756.4,,,,
5208,11/20/21 03:30:00 PM,11.916,126756.4,,,,
5209,11/20/21 03:45:00 PM,11.916,126756.4,,,,
5210,11/20/21 04:00:00 PM,11.916,126756.4,,,,
5211,11/20/21 04:15:00 PM,11.916,126756.4,,,,
5212,11/20/21 04:30:00 PM,12.013,126756.4,,,,
5213,11/20/21 04:45:00 PM,12.013,132267.5,,,,
5214,11/20/21 05:00:00 PM,12.110,126756.4,,,,
5215,11/20/21 05:15:00 PM,12.110,132267.5,,,,
5216,11/20/21 05:30:00 PM,12.110,132267.5,,,,
5217,11/20/21 05:45:00 PM,12.110,126756.4,,,,
5218,11/20/21 06:00:00 PM,12.110,132267.5,,,,
5219,11/20/21 06:15:00 PM,12.110,132267.5,,,,
5220,11/20/21 06:30:00 PM,12.207,126756.4,,,,
5221,11/20/21 06:45:00 PM,12.110,132267.5,,,,
5222,11/20/21 07:00:00 PM,12.207,132267.5,,,,
5223,11/20/21 07:15:00 PM,12.207,132267.5,,,,
5224,11/20/21 07:30:00 PM,12.207,132267.5,,,,
5225,11/20/21 07:45:00 PM,12.207,132267.5,,,,
5226,11/20/21 08:00:00 PM,12.207,132267.5,,,,
5227,11/20/21 08:15:00 PM,12.207,132267.5,,,,
5228,11/20/21 08:30:00 PM,12.207,132267.5,,,,
5229,11/20/21 08:45:00 PM,12.207,132267.5,,,,
5230,11/20/21 09:00:00 PM,12.207,132267.5,,,,
5231,11/20/21 09:15:00 PM,12.304,132267.5,,,,
5232,11/20/21 09:30:00 PM,12.304,132267.5,,,,
5233,11/20/21 09:45:00 PM,12.304,132267.5,,,,
5234,11/20/21 10:00:00 PM,12.304,132267.5,,,,
5235,11/20/21 10:15:00 PM,12.304,132267.5,,,,
5236,11/20/21 10:30:00 PM,12.304,132267.5,,,,
5237,11/20/21 10:45:00 PM,12.304,132267.5,,,,
5238,11/20/21 11:00:00 PM,12.304,132267.5,,,,
5239,11/20/21 11:15:00 PM,12.304,132267.5,,,,
5240,11/20/21 11:30:00 PM,12.304,132267.5,,,,
5241,11/20/21 11:45:00 PM,12.304,132267.5,,,,
5242,11/21/21 12:00:00 AM,12.304,132267.5,,,,
5243,11/21/21 12:15:00 AM,12.304,132267.5,,,,
5244,11/21/21 12:30:00 AM,12.304,132267.5,,,,
5245,11/21/21 12:45:00 AM,12.304,132267.5,,,,
5246,11/21/21 01:00:00 AM,12.304,132267.5,,,,
5247,11/21/21 01:15:00 AM,12.304,132267.5,,,,
5248,11/21/21 01:30:00 AM,12.304,132267.5,,,,
5249,11/21/21 01:45:00 AM,12.304,132267.5,,,,
5250,11/21/21 02:00:00 AM,12.304,132267.5,,,,
5251,11/21/21 02:15:00 AM,12.304,132267.5,,,,
5252,11/21/21 02:30:00 AM,12.304,132267.5,,,,
5253,11/21/21 02:45:00 AM,12.304,132267.5,,,,
5254,11/21/21 03:00:00 AM,12.207,132267.5,,,,
5255,11/21/21 03:15:00 AM,12.207,132267.5,,,,
5256,11/21/21 03:30:00 AM,12.207,132267.5,,,,
5257,11/21/21 03:45:00 AM,12.110,132267.5,,,,
5258,11/21/21 04:00:00 AM,12.110,126756.4,,,,
5259,11/21/21 04:15:00 AM,12.013,132267.5,,,,
5260,11/21/21 04:30:00 AM,12.013,132267.5,,,,
5261,11/21/21 04:45:00 AM,12.013,132267.5,,,,
5262,11/21/21 05:00:00 AM,12.013,132267.5,,,,
5263,11/21/21 05:15:00 AM,12.013,126756.4,,,,
5264,11/21/21 05:30:00 AM,12.013,126756.4,,,,
5265,11/21/21 05:45:00 AM,12.013,132267.5,,,,
5266,11/21/21 06:00:00 AM,12.013,132267.5,,,,
5267,11/21/21 06:15:00 AM,12.013,132267.5,,,,
5268,11/21/21 06:30:00 AM,11.916,126756.4,,,,
5269,11/21/21 06:45:00 AM,11.916,126756.4,,,,
5270,11/21/21 07:00:00 AM,11.819,126756.4,,,,
5271,11/21/21 07:15:00 AM,11.819,126756.4,,,,
5272,11/21/21 07:30:00 AM,11.819,126756.4,,,,
5273,11/21/21 07:45:00 AM,11.819,126756.4,,,,
5274,11/21/21 08:00:00 AM,11.819,126756.4,,,,
5275,11/21/21 08:15:00 AM,11.722,126756.4,,,,
5276,11/21/21 08:30:00 AM,11.722,126756.4,,,,
5277,11/21/21 08:45:00 AM,11.722,126756.4,,,,
5278,11/21/21 09:00:00 AM,11.722,126756.4,,,,
5279,11/21/21 09:15:00 AM,11.722,126756.4,,,,
5280,11/21/21 09:30:00 AM,11.722,126756.4,,,,
5281,11/21/21 09:45:00 AM,11.625,126756.4,,,,
5282,11/21/21 10:00:00 AM,11.625,126756.4,,,,
5283,11/21/21 10:15:00 AM,11.625,126756.4,,,,
5284,11/21/21 10:30:00 AM,11.528,126756.4,,,,
5285,11/21/21 10:45:00 AM,11.625,126756.4,,,,
5286,11/21/21 11:00:00 AM,11.625,126756.4,,,,
5287,11/21/21 11:15:00 AM,11.625,126756.4,,,,
5288,11/21/21 11:30:00 AM,11.722,132267.5,,,,
5289,11/21/21 11:45:00 AM,11.819,126756.4,,,,
5290,11/21/21 12:00:00 PM,11.819,126756.4,,,,
5291,11/21/21 12:15:00 PM,11.916,126756.4,,,,
5292,11/21/21 12:30:00 PM,11.916,126756.4,,,,
5293,11/21/21 12:45:00 PM,12.013,126756.4,,,,
5294,11/21/21 01:00:00 PM,12.110,132267.5,,,,
5295,11/21/21 01:15:00 PM,12.207,126756.4,,,,
5296,11/21/21 01:30:00 PM,12.207,126756.4,,,,
5297,11/21/21 01:45:00 PM,12.304,132267.5,,,,
5298,11/21/21 02:00:00 PM,12.401,132267.5,,,,
5299,11/21/21 02:15:00 PM,12.594,132267.5,,,,
5300,11/21/21 02:30:00 PM,12.690,132267.5,,,,
5301,11/21/21 02:45:00 PM,12.690,132267.5,,,,
5302,11/21/21 03:00:00 PM,12.787,132267.5,,,,
5303,11/21/21 03:15:00 PM,12.787,132267.5,,,,
5304,11/21/21 03:30:00 PM,12.787,132267.5,,,,
5305,11/21/21 03:45:00 PM,12.787,132267.5,,,,
5306,11/21/21 04:00:00 PM,12.883,132267.5,,,,
5307,11/21/21 04:15:00 PM,12.883,132267.5,,,,
5308,11/21/21 04:30:00 PM,12.883,132267.5,,,,
5309,11/21/21 04:45:00 PM,12.883,132267.5,,,,
5310,11/21/21 05:00:00 PM,12.883,132267.5,,,,
5311,11/21/21 05:15:00 PM,12.883,132267.5,,,,
5312,11/21/21 05:30:00 PM,12.787,132267.5,,,,
5313,11/21/21 05:45:00 PM,12.690,132267.5,,,,
5314,11/21/21 06:00:00 PM,12.690,132267.5,,,,
5315,11/21/21 06:15:00 PM,12.787,132267.5,,,,
5316,11/21/21 06:30:00 PM,12.787,132267.5,,,,
5317,11/21/21 06:45:00 PM,12.787,132267.5,,,,
5318,11/21/21 07:00:00 PM,12.690,132267.5,,,,
5319,11/21/21 07:15:00 PM,12.690,132267.5,,,,
5320,11/21/21 07:30:00 PM,12.787,132267.5,,,,
5321,11/21/21 07:45:00 PM,12.690,132267.5,,,,
5322,11/21/21 08:00:00 PM,12.787,132267.5,,,,
5323,11/21/21 08:15:00 PM,12.690,132267.5,,,,
5324,11/21/21 08:30:00 PM,12.690,132267.5,,,,
5325,11/21/21 08:45:00 PM,12.690,132267.5,,,,
5326,11/21/21 09:00:00 PM,12.594,132267.5,,,,
5327,11/21/21 09:15:00 PM,12.594,132267.5,,,,
5328,11/21/21 09:30:00 PM,12.594,132267.5,,,,
5329,11/21/21 09:45:00 PM,12.497,132267.5,,,,
5330,11/21/21 10:00:00 PM,12.497,132267.5,,,,
5331,11/21/21 10:15:00 PM,12.401,132267.5,,,,
5332,11/21/21 10:30:00 PM,12.401,132267.5,,,,
5333,11/21/21 10:45:00 PM,12.401,132267.5,,,,
5334,11/21/21 11:00:00 PM,12.304,132267.5,,,,
5335,11/21/21 11:15:00 PM,12.207,132267.5,,,,
5336,11/21/21 11:30:00 PM,12.304,132267.5,,,,
5337,11/21/21 11:45:00 PM,12.207,132267.5,,,,
5338,11/22/21 12:00:00 AM,12.207,132267.5,,,,
5339,11/22/21 12:15:00 AM,12.110,126756.4,,,,
5340,11/22/21 12:30:00 AM,12.013,126756.4,,,,
5341,11/22/21 12:45:00 AM,12.013,126756.4,,,,
5342,11/22/21 01:00:00 AM,12.013,126756.4,,,,
5343,11/22/21 01:15:00 AM,11.916,126756.4,,,,
5344,11/22/21 01:30:00 AM,11.916,126756.4,,,,
5345,11/22/21 01:45:00 AM,11.916,126756.4,,,,
5346,11/22/21 02:00:00 AM,11.916,126756.4,,,,
5347,11/22/21 02:15:00 AM,11.916,126756.4,,,,
5348,11/22/21 02:30:00 AM,11.819,126756.4,,,,
5349,11/22/21 02:45:00 AM,11.819,126756.4,,,,
5350,11/22/21 03:00:00 AM,11.722,126756.4,,,,
5351,11/22/21 03:15:00 AM,11.722,126756.4,,,,
5352,11/22/21 03:30:00 AM,11.722,126756.4,,,,
5353,11/22/21 03:45:00 AM,11.722,126756.4,,,,
5354,11/22/21 04:00:00 AM,11.625,126756.4,,,,
5355,11/22/21 04:15:00 AM,11.528,126756.4,,,,
5356,11/22/21 04:30:00 AM,11.528,126756.4,,,,
5357,11/22/21 04:45:00 AM,11.528,126756.4,,,,
5358,11/22/21 05:00:00 AM,11.528,126756.4,,,,
5359,11/22/21 05:15:00 AM,11.528,126756.4,,,,
5360,11/22/21 05:30:00 AM,11.528,126756.4,,,,
5361,11/22/21 05:45:00 AM,11.431,126756.4,,,,
5362,11/22/21 06:00:00 AM,11.431,126756.4,,,,
5363,11/22/21 06:15:00 AM,11.431,126756.4,,,,
5364,11/22/21 06:30:00 AM,11.431,126756.4,,,,
5365,11/22/21 06:45:00 AM,11.334,126756.4,,,,
5366,11/22/21 07:00:00 AM,11.334,126756.4,,,,
5367,11/22/21 07:15:00 AM,11.334,126756.4,,,,
5368,11/22/21 07:30:00 AM,11.236,126756.4,,,,
5369,11/22/21 07:45:00 AM,11.236,126756.4,,,,
5370,11/22/21 08:00:00 AM,11.236,126756.4,,,,
5371,11/22/21 08:15:00 AM,11.236,126756.4,,,,
5372,11/22/21 08:30:00 AM,11.139,126756.4,,,,
5373,11/22/21 08:45:00 AM,11.139,126756.4,,,,
5374,11/22/21 09:00:00 AM,11.139,126756.4,,,,
5375,11/22/21 09:15:00 AM,11.139,126756.4,,,,
5376,11/22/21 09:30:00 AM,11.139,126756.4,,,,
5377,11/22/21 09:45:00 AM,11.139,126756.4,,,,
5378,11/22/21 10:00:00 AM,11.139,126756.4,,,,
5379,11/22/21 10:15:00 AM,11.139,126756.4,,,,
5380,11/22/21 10:30:00 AM,11.139,126756.4,,,,
5381,11/22/21 10:45:00 AM,11.236,126756.4,,,,
5382,11/22/21 11:00:00 AM,11.334,126756.4,,,,
5383,11/22/21 11:15:00 AM,11.431,126756.4,,,,
5384,11/22/21 11:30:00 AM,11.431,126756.4,,,,
5385,11/22/21 11:45:00 AM,11.528,126756.4,,,,
5386,11/22/21 12:00:00 PM,11.625,126756.4,,,,
5387,11/22/21 12:15:00 PM,11.722,126756.4,,,,
5388,11/22/21 12:30:00 PM,11.722,126756.4,,,,
5389,11/22/21 12:45:00 PM,11.819,132267.5,,,,
5390,11/22/21 01:00:00 PM,11.916,132267.5,,,,
5391,11/22/21 01:15:00 PM,11.916,132267.5,,,,
5392,11/22/21 01:30:00 PM,12.013,132267.5,,,,
5393,11/22/21 01:45:00 PM,12.013,132267.5,,,,
5394,11/22/21 02:00:00 PM,12.110,132267.5,,,,
5395,11/22/21 02:15:00 PM,12.110,132267.5,,,,
5396,11/22/21 02:30:00 PM,12.207,132267.5,,,,
5397,11/22/21 02:45:00 PM,12.207,132267.5,,,,
5398,11/22/21 03:00:00 PM,12.304,132267.5,,,,
5399,11/22/21 03:15:00 PM,12.304,132267.5,,,,
5400,11/22/21 03:30:00 PM,12.304,132267.5,,,,
5401,11/22/21 03:45:00 PM,12.401,132267.5,,,,
5402,11/22/21 04:00:00 PM,12.401,132267.5,,,,
5403,11/22/21 04:15:00 PM,12.401,132267.5,,,,
5404,11/22/21 04:30:00 PM,12.401,132267.5,,,,
5405,11/22/21 04:45:00 PM,12.401,132267.5,,,,
5406,11/22/21 05:00:00 PM,12.401,132267.5,,,,
5407,11/22/21 05:15:00 PM,12.401,132267.5,,,,
5408,11/22/21 05:30:00 PM,12.401,132267.5,,,,
5409,11/22/21 05:45:00 PM,12.401,132267.5,,,,
5410,11/22/21 06:00:00 PM,12.497,132267.5,,,,
5411,11/22/21 06:15:00 PM,12.497,132267.5,,,,
5412,11/22/21 06:30:00 PM,12.497,132267.5,,,,
5413,11/22/21 06:45:00 PM,12.497,132267.5,,,,
5414,11/22/21 07:00:00 PM,12.401,132267.5,,,,
5415,11/22/21 07:15:00 PM,12.497,132267.5,,,,
5416,11/22/21 07:30:00 PM,12.401,132267.5,,,,
5417,11/22/21 07:45:00 PM,12.401,132267.5,,,,
5418,11/22/21 08:00:00 PM,12.401,132267.5,,,,
5419,11/22/21 08:15:00 PM,12.401,132267.5,,,,
5420,11/22/21 08:30:00 PM,12.401,132267.5,,,,
5421,11/22/21 08:45:00 PM,12.401,132267.5,,,,
5422,11/22/21 09:00:00 PM,12.304,132267.5,,,,
5423,11/22/21 09:15:00 PM,12.304,132267.5,,,,
5424,11/22/21 09:30:00 PM,12.304,132267.5,,,,
5425,11/22/21 09:45:00 PM,12.207,132267.5,,,,
5426,11/22/21 10:00:00 PM,12.207,132267.5,,,,
5427,11/22/21 10:15:00 PM,12.207,132267.5,,,,
5428,11/22/21 10:30:00 PM,12.207,132267.5,,,,
5429,11/22/21 10:45:00 PM,12.110,132267.5,,,,
5430,11/22/21 11:00:00 PM,12.110,132267.5,,,,
5431,11/22/21 11:15:00 PM,12.110,132267.5,,,,
5432,11/22/21 11:30:00 PM,12.110,132267.5,,,,
5433,11/22/21 11:45:00 PM,12.110,132267.5,,,,
5434,11/23/21 12:00:00 AM,12.013,132267.5,,,,
5435,11/23/21 12:15:00 AM,12.013,132267.5,,,,
5436,11/23/21 12:30:00 AM,12.013,132267.5,,,,
5437,11/23/21 12:45:00 AM,12.013,126756.4,,,,
5438,11/23/21 01:00:00 AM,12.013,126756.4,,,,
5439,11/23/21 01:15:00 AM,12.013,132267.5,,,,
5440,11/23/21 01:30:00 AM,12.013,132267.5,,,,
5441,11/23/21 01:45:00 AM,11.916,132267.5,,,,
5442,11/23/21 02:00:00 AM,11.916,126756.4,,,,
5443,11/23/21 02:15:00 AM,11.916,126756.4,,,,
5444,11/23/21 02:30:00 AM,11.916,126756.4,,,,
5445,11/23/21 02:45:00 AM,11.916,126756.4,,,,
5446,11/23/21 03:00:00 AM,11.916,132267.5,,,,
5447,11/23/21 03:15:00 AM,11.916,126756.4,,,,
5448,11/23/21 03:30:00 AM,11.819,126756.4,,,,
5449,11/23/21 03:45:00 AM,11.819,126756.4,,,,
5450,11/23/21 04:00:00 AM,11.819,126756.4,,,,
5451,11/23/21 04:15:00 AM,11.722,126756.4,,,,
5452,11/23/21 04:30:00 AM,11.722,126756.4,,,,
5453,11/23/21 04:45:00 AM,11.722,126756.4,,,,
5454,11/23/21 05:00:00 AM,11.625,126756.4,,,,
5455,11/23/21 05:15:00 AM,11.722,126756.4,,,,
5456,11/23/21 05:30:00 AM,11.722,126756.4,,,,
5457,11/23/21 05:45:00 AM,11.722,126756.4,,,,
5458,11/23/21 06:00:00 AM,11.625,126756.4,,,,
5459,11/23/21 06:15:00 AM,11.625,126756.4,,,,
5460,11/23/21 06:30:00 AM,11.625,126756.4,,,,
5461,11/23/21 06:45:00 AM,11.625,126756.4,,,,
5462,11/23/21 07:00:00 AM,11.625,126756.4,,,,
5463,11/23/21 07:15:00 AM,11.528,126756.4,,,,
5464,11/23/21 07:30:00 AM,11.528,126756.4,,,,
5465,11/23/21 07:45:00 AM,11.528,126756.4,,,,
5466,11/23/21 08:00:00 AM,11.528,126756.4,,,,
5467,11/23/21 08:15:00 AM,11.528,126756.4,,,,
5468,11/23/21 08:30:00 AM,11.528,126756.4,,,,
5469,11/23/21 08:45:00 AM,11.528,126756.4,,,,
5470,11/23/21 09:00:00 AM,11.625,126756.4,,,,
5471,11/23/21 09:15:00 AM,11.722,126756.4,,,,
5472,11/23/21 09:30:00 AM,11.722,126756.4,,,,
5473,11/23/21 09:45:00 AM,11.722,126756.4,,,,
5474,11/23/21 10:00:00 AM,11.819,126756.4,,,,
5475,11/23/21 10:15:00 AM,11.722,126756.4,,,,
5476,11/23/21 10:30:00 AM,11.722,132267.5,,,,
5477,11/23/21 10:45:00 AM,11.819,126756.4,,,,
5478,11/23/21 11:00:00 AM,11.916,132267.5,,,,
5479,11/23/21 11:15:00 AM,11.916,132267.5,,,,
5480,11/23/21 11:30:00 AM,11.916,132267.5,,,,
5481,11/23/21 11:45:00 AM,12.013,132267.5,,,,
5482,11/23/21 12:00:00 PM,12.110,132267.5,,,,
5483,11/23/21 12:15:00 PM,12.207,132267.5,,,,
5484,11/23/21 12:30:00 PM,12.304,132267.5,,,,
5485,11/23/21 12:45:00 PM,12.401,132267.5,,,,
5486,11/23/21 01:00:00 PM,12.401,132267.5,,,,
5487,11/23/21 01:15:00 PM,12.594,132267.5,,,,
5488,11/23/21 01:30:00 PM,12.690,132267.5,,,,
5489,11/23/21 01:45:00 PM,12.787,132267.5,,,,
5490,11/23/21 02:00:00 PM,12.883,132267.5,,,,
5491,11/23/21 02:15:00 PM,12.980,132267.5,,,,
5492,11/23/21 02:30:00 PM,13.076,132267.5,,,,
5493,11/23/21 02:45:00 PM,13.076,132267.5,,,,
5494,11/23/21 03:00:00 PM,13.076,132267.5,,,,
5495,11/23/21 03:15:00 PM,13.173,132267.5,,,,
