"Plot Title: 21044163"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21044163, SEN S/N: 21044163)","Intensity, Lux (LGR S/N: 21044163, SEN S/N: 21044163)","Coupler Attached (LGR S/N: 21044163)","Coupler Detached (LGR S/N: 21044163)","Host Connected (LGR S/N: 21044163)","Stopped (LGR S/N: 21044163)","End Of File (LGR S/N: 21044163)"
2546,09/28/21 10:30:00 PM,22.908,0.0,,,,,
2547,09/28/21 10:45:00 PM,22.812,0.0,,,,,
2548,09/28/21 11:00:00 PM,22.717,0.0,,,,,
2549,09/28/21 11:15:00 PM,22.621,0.0,,,,,
2550,09/28/21 11:30:00 PM,22.525,0.0,,,,,
2551,09/28/21 11:45:00 PM,22.429,0.0,,,,,
2552,09/29/21 12:00:00 AM,22.333,0.0,,,,,
2553,09/29/21 12:15:00 AM,22.238,0.0,,,,,
2554,09/29/21 12:30:00 AM,22.142,0.0,,,,,
2555,09/29/21 12:45:00 AM,22.046,0.0,,,,,
2556,09/29/21 01:00:00 AM,21.951,0.0,,,,,
2557,09/29/21 01:15:00 AM,21.855,0.0,,,,,
2558,09/29/21 01:30:00 AM,21.855,0.0,,,,,
2559,09/29/21 01:45:00 AM,21.760,0.0,,,,,
2560,09/29/21 02:00:00 AM,21.760,0.0,,,,,
2561,09/29/21 02:15:00 AM,21.760,0.0,,,,,
2562,09/29/21 02:30:00 AM,21.760,0.0,,,,,
2563,09/29/21 02:45:00 AM,21.664,0.0,,,,,
2564,09/29/21 03:00:00 AM,21.664,0.0,,,,,
2565,09/29/21 03:15:00 AM,21.569,0.0,,,,,
2566,09/29/21 03:30:00 AM,21.569,0.0,,,,,
2567,09/29/21 03:45:00 AM,21.473,0.0,,,,,
2568,09/29/21 04:00:00 AM,21.473,0.0,,,,,
2569,09/29/21 04:15:00 AM,21.378,0.0,,,,,
2570,09/29/21 04:30:00 AM,21.378,0.0,,,,,
2571,09/29/21 04:45:00 AM,21.378,0.0,,,,,
2572,09/29/21 05:00:00 AM,21.378,0.0,,,,,
2573,09/29/21 05:15:00 AM,21.473,0.0,,,,,
2574,09/29/21 05:30:00 AM,21.473,0.0,,,,,
2575,09/29/21 05:45:00 AM,21.473,0.0,,,,,
2576,09/29/21 06:00:00 AM,21.378,0.0,,,,,
2577,09/29/21 06:15:00 AM,21.378,0.0,,,,,
2578,09/29/21 06:30:00 AM,21.378,0.0,,,,,
2579,09/29/21 06:45:00 AM,21.282,0.0,,,,,
2580,09/29/21 07:00:00 AM,21.282,0.0,,,,,
2581,09/29/21 07:15:00 AM,21.282,0.0,,,,,
2582,09/29/21 07:30:00 AM,21.282,0.0,,,,,
2583,09/29/21 07:45:00 AM,21.282,0.0,,,,,
2584,09/29/21 08:00:00 AM,21.282,0.0,,,,,
2585,09/29/21 08:15:00 AM,21.378,0.0,,,,,
2586,09/29/21 08:30:00 AM,21.473,0.0,,,,,
2587,09/29/21 08:45:00 AM,21.569,0.0,,,,,
2588,09/29/21 09:00:00 AM,21.664,0.0,,,,,
2589,09/29/21 09:15:00 AM,21.855,0.0,,,,,
2590,09/29/21 09:30:00 AM,22.046,0.0,,,,,
2591,09/29/21 09:45:00 AM,22.333,0.0,,,,,
2592,09/29/21 10:00:00 AM,22.621,0.0,,,,,
2593,09/29/21 10:15:00 AM,22.812,0.0,,,,,
2594,09/29/21 10:30:00 AM,23.004,0.0,,,,,
2595,09/29/21 10:45:00 AM,23.196,0.0,,,,,
2596,09/29/21 11:00:00 AM,23.292,0.0,,,,,
2597,09/29/21 11:15:00 AM,23.581,0.0,,,,,
2598,09/29/21 11:30:00 AM,24.158,0.0,,,,,
2599,09/29/21 11:45:00 AM,24.738,0.0,,,,,
2600,09/29/21 12:00:00 PM,24.931,0.0,,,,,
2601,09/29/21 12:15:00 PM,25.028,0.0,,,,,
2602,09/29/21 12:30:00 PM,25.125,0.0,,,,,
2603,09/29/21 12:45:00 PM,25.222,0.0,,,,,
2604,09/29/21 01:00:00 PM,25.222,0.0,,,,,
2605,09/29/21 01:15:00 PM,25.222,0.0,,,,,
2606,09/29/21 01:30:00 PM,25.416,0.0,,,,,
2607,09/29/21 01:45:00 PM,25.416,0.0,,,,,
2608,09/29/21 02:00:00 PM,25.513,0.0,,,,,
2609,09/29/21 02:15:00 PM,25.416,0.0,,,,,
2610,09/29/21 02:30:00 PM,25.319,0.0,,,,,
2611,09/29/21 02:45:00 PM,25.513,0.0,,,,,
2612,09/29/21 03:00:00 PM,26.488,0.0,,,,,
2613,09/29/21 03:15:00 PM,27.468,0.0,,,,,
2614,09/29/21 03:30:00 PM,27.961,0.0,,,,,
2615,09/29/21 03:45:00 PM,27.665,0.0,,,,,
2616,09/29/21 04:00:00 PM,26.977,0.0,,,,,
2617,09/29/21 04:15:00 PM,26.488,0.0,,,,,
2618,09/29/21 04:30:00 PM,26.195,0.0,,,,,
2619,09/29/21 04:45:00 PM,25.902,0.0,,,,,
2620,09/29/21 05:00:00 PM,25.610,0.0,,,,,
2621,09/29/21 05:15:00 PM,25.416,0.0,,,,,
2622,09/29/21 05:30:00 PM,25.222,0.0,,,,,
2623,09/29/21 05:45:00 PM,25.028,0.0,,,,,
2624,09/29/21 06:00:00 PM,24.835,0.0,,,,,
2625,09/29/21 06:15:00 PM,24.738,0.0,,,,,
2626,09/29/21 06:30:00 PM,24.545,0.0,,,,,
2627,09/29/21 06:45:00 PM,24.448,0.0,,,,,
2628,09/29/21 07:00:00 PM,24.255,0.0,,,,,
2629,09/29/21 07:15:00 PM,24.062,0.0,,,,,
2630,09/29/21 07:30:00 PM,23.869,0.0,,,,,
2631,09/29/21 07:45:00 PM,23.677,0.0,,,,,
2632,09/29/21 08:00:00 PM,23.484,0.0,,,,,
2633,09/29/21 08:15:00 PM,23.292,0.0,,,,,
2634,09/29/21 08:30:00 PM,23.196,0.0,,,,,
2635,09/29/21 08:45:00 PM,23.196,0.0,,,,,
2636,09/29/21 09:00:00 PM,23.196,0.0,,,,,
2637,09/29/21 09:15:00 PM,23.196,0.0,,,,,
2638,09/29/21 09:30:00 PM,23.100,0.0,,,,,
2639,09/29/21 09:45:00 PM,23.100,0.0,,,,,
2640,09/29/21 10:00:00 PM,23.100,0.0,,,,,
2641,09/29/21 10:15:00 PM,23.100,0.0,,,,,
2642,09/29/21 10:30:00 PM,23.004,0.0,,,,,
2643,09/29/21 10:45:00 PM,23.004,0.0,,,,,
2644,09/29/21 11:00:00 PM,23.004,0.0,,,,,
2645,09/29/21 11:15:00 PM,23.004,0.0,,,,,
2646,09/29/21 11:30:00 PM,22.908,0.0,,,,,
2647,09/29/21 11:45:00 PM,22.812,0.0,,,,,
2648,09/30/21 12:00:00 AM,22.717,0.0,,,,,
2649,09/30/21 12:15:00 AM,22.621,0.0,,,,,
2650,09/30/21 12:30:00 AM,22.525,0.0,,,,,
2651,09/30/21 12:45:00 AM,22.333,0.0,,,,,
2652,09/30/21 01:00:00 AM,22.238,0.0,,,,,
2653,09/30/21 01:15:00 AM,22.238,0.0,,,,,
2654,09/30/21 01:30:00 AM,22.142,0.0,,,,,
2655,09/30/21 01:45:00 AM,22.046,0.0,,,,,
2656,09/30/21 02:00:00 AM,21.951,0.0,,,,,
2657,09/30/21 02:15:00 AM,21.855,0.0,,,,,
2658,09/30/21 02:30:00 AM,21.760,0.0,,,,,
2659,09/30/21 02:45:00 AM,21.664,0.0,,,,,
2660,09/30/21 03:00:00 AM,21.569,0.0,,,,,
2661,09/30/21 03:15:00 AM,21.473,0.0,,,,,
2662,09/30/21 03:30:00 AM,21.378,0.0,,,,,
2663,09/30/21 03:45:00 AM,21.282,10.8,,,,,
2664,09/30/21 04:00:00 AM,21.187,0.0,,,,,
2665,09/30/21 04:15:00 AM,21.091,10.8,,,,,
2666,09/30/21 04:30:00 AM,20.996,10.8,,,,,
2667,09/30/21 04:45:00 AM,20.996,10.8,,,,,
2668,09/30/21 05:00:00 AM,20.996,10.8,,,,,
2669,09/30/21 05:15:00 AM,20.901,0.0,,,,,
2670,09/30/21 05:30:00 AM,20.901,10.8,,,,,
2671,09/30/21 05:45:00 AM,20.996,10.8,,,,,
2672,09/30/21 06:00:00 AM,20.996,10.8,,,,,
2673,09/30/21 06:15:00 AM,21.091,0.0,,,,,
2674,09/30/21 06:30:00 AM,21.091,0.0,,,,,
2675,09/30/21 06:45:00 AM,21.091,0.0,,,,,
2676,09/30/21 07:00:00 AM,21.091,10.8,,,,,
2677,09/30/21 07:15:00 AM,21.187,10.8,,,,,
2678,09/30/21 07:30:00 AM,21.187,0.0,,,,,
2679,09/30/21 07:45:00 AM,21.091,10.8,,,,,
2680,09/30/21 08:00:00 AM,21.187,0.0,,,,,
2681,09/30/21 08:15:00 AM,21.187,10.8,,,,,
2682,09/30/21 08:30:00 AM,21.282,0.0,,,,,
2683,09/30/21 08:45:00 AM,21.473,0.0,,,,,
2684,09/30/21 09:00:00 AM,21.569,0.0,,,,,
2685,09/30/21 09:15:00 AM,21.760,0.0,,,,,
2686,09/30/21 09:30:00 AM,21.951,0.0,,,,,
2687,09/30/21 09:45:00 AM,22.142,0.0,,,,,
2688,09/30/21 10:00:00 AM,22.238,0.0,,,,,
2689,09/30/21 10:15:00 AM,22.142,0.0,,,,,
2690,09/30/21 10:30:00 AM,21.855,0.0,,,,,
2691,09/30/21 10:45:00 AM,20.901,32.3,,,,,
2692,09/30/21 11:00:00 AM,20.519,43.1,,,,,
2693,09/30/21 11:15:00 AM,20.138,53.8,,,,,
2694,09/30/21 11:30:00 AM,20.138,64.6,,,,,
2695,09/30/21 11:45:00 AM,20.138,75.3,,,,,
2696,09/30/21 12:00:00 PM,20.234,86.1,,,,,
2697,09/30/21 12:15:00 PM,20.424,96.9,,,,,
2698,09/30/21 12:30:00 PM,20.234,96.9,,,,,
2699,09/30/21 12:45:00 PM,20.329,96.9,,,,,
2700,09/30/21 01:00:00 PM,20.519,107.6,,,,,
2701,09/30/21 01:15:00 PM,20.615,107.6,,,,,
2702,09/30/21 01:30:00 PM,20.710,107.6,,,,,
2703,09/30/21 01:45:00 PM,20.710,107.6,,,,,
2704,09/30/21 02:00:00 PM,20.710,107.6,,,,,
2705,09/30/21 02:15:00 PM,20.329,118.4,,,,,
2706,09/30/21 02:30:00 PM,20.234,118.4,,,,,
2707,09/30/21 02:45:00 PM,20.519,118.4,,,,,
2708,09/30/21 03:00:00 PM,20.996,118.4,,,,,
2709,09/30/21 03:15:00 PM,21.760,118.4,,,,,
2710,09/30/21 03:30:00 PM,22.238,118.4,,,,,
2711,09/30/21 03:45:00 PM,22.333,118.4,,,,,
2712,09/30/21 04:00:00 PM,22.238,118.4,,,,,
2713,09/30/21 04:15:00 PM,22.046,118.4,,,,,
2714,09/30/21 04:30:00 PM,22.046,118.4,,,,,
2715,09/30/21 04:45:00 PM,22.046,118.4,,,,,
2716,09/30/21 05:00:00 PM,22.046,118.4,,,,,
2717,09/30/21 05:15:00 PM,22.046,118.4,,,,,
2718,09/30/21 05:30:00 PM,21.951,118.4,,,,,
2719,09/30/21 05:45:00 PM,22.046,118.4,,,,,
2720,09/30/21 06:00:00 PM,21.951,118.4,,,,,
2721,09/30/21 06:15:00 PM,21.951,118.4,,,,,
2722,09/30/21 06:30:00 PM,21.760,118.4,,,,,
2723,09/30/21 06:45:00 PM,21.569,118.4,,,,,
2724,09/30/21 07:00:00 PM,21.282,118.4,,,,,
2725,09/30/21 07:15:00 PM,20.996,118.4,,,,,
2726,09/30/21 07:30:00 PM,20.710,129.2,,,,,
2727,09/30/21 07:45:00 PM,20.519,129.2,,,,,
2728,09/30/21 08:00:00 PM,20.234,129.2,,,,,
2729,09/30/21 08:15:00 PM,20.043,139.9,,,,,
2730,09/30/21 08:30:00 PM,19.853,139.9,,,,,
2731,09/30/21 08:45:00 PM,19.758,139.9,,,,,
2732,09/30/21 09:00:00 PM,19.662,150.7,,,,,
2733,09/30/21 09:15:00 PM,19.377,150.7,,,,,
2734,09/30/21 09:30:00 PM,19.282,150.7,,,,,
2735,09/30/21 09:45:00 PM,19.092,161.5,,,,,
2736,09/30/21 10:00:00 PM,18.806,161.5,,,,,
2737,09/30/21 10:15:00 PM,18.711,161.5,,,,,
2738,09/30/21 10:30:00 PM,18.616,172.2,,,,,
2739,09/30/21 10:45:00 PM,18.426,172.2,,,,,
2740,09/30/21 11:00:00 PM,18.426,172.2,,,,,
2741,09/30/21 11:15:00 PM,18.236,183.0,,,,,
2742,09/30/21 11:30:00 PM,18.140,183.0,,,,,
2743,09/30/21 11:45:00 PM,17.855,183.0,,,,,
2744,10/01/21 12:00:00 AM,17.665,193.8,,,,,
2745,10/01/21 12:15:00 AM,17.570,193.8,,,,,
2746,10/01/21 12:30:00 AM,17.475,193.8,,,,,
2747,10/01/21 12:45:00 AM,17.379,204.5,,,,,
2748,10/01/21 01:00:00 AM,17.284,204.5,,,,,
2749,10/01/21 01:15:00 AM,17.189,204.5,,,,,
2750,10/01/21 01:30:00 AM,16.999,215.3,,,,,
2751,10/01/21 01:45:00 AM,16.903,226.0,,,,,
2752,10/01/21 02:00:00 AM,16.903,247.6,,,,,
2753,10/01/21 02:15:00 AM,16.808,258.3,,,,,
2754,10/01/21 02:30:00 AM,16.713,269.1,,,,,
2755,10/01/21 02:45:00 AM,16.618,269.1,,,,,
2756,10/01/21 03:00:00 AM,16.523,269.1,,,,,
2757,10/01/21 03:15:00 AM,16.427,279.9,,,,,
2758,10/01/21 03:30:00 AM,16.332,290.6,,,,,
2759,10/01/21 03:45:00 AM,16.141,279.9,,,,,
2760,10/01/21 04:00:00 AM,16.046,269.1,,,,,
2761,10/01/21 04:15:00 AM,15.855,269.1,,,,,
2762,10/01/21 04:30:00 AM,15.760,258.3,,,,,
2763,10/01/21 04:45:00 AM,15.760,236.8,,,,,
2764,10/01/21 05:00:00 AM,15.569,226.0,,,,,
2765,10/01/21 05:15:00 AM,15.378,204.5,,,,,
2766,10/01/21 05:30:00 AM,15.282,204.5,,,,,
2767,10/01/21 05:45:00 AM,15.282,193.8,,,,,
2768,10/01/21 06:00:00 AM,14.996,183.0,,,,,
2769,10/01/21 06:15:00 AM,14.996,183.0,,,,,
2770,10/01/21 06:30:00 AM,14.900,183.0,,,,,
2771,10/01/21 06:45:00 AM,14.900,183.0,,,,,
2772,10/01/21 07:00:00 AM,15.091,183.0,,,,,
2773,10/01/21 07:15:00 AM,15.187,183.0,,,,,
2774,10/01/21 07:30:00 AM,15.378,183.0,,,,,
2775,10/01/21 07:45:00 AM,15.569,183.0,,,,,
2776,10/01/21 08:00:00 AM,15.760,183.0,,,,,
2777,10/01/21 08:15:00 AM,15.951,183.0,,,,,
2778,10/01/21 08:30:00 AM,16.141,183.0,,,,,
2779,10/01/21 08:45:00 AM,16.332,183.0,,,,,
2780,10/01/21 09:00:00 AM,16.523,183.0,,,,,
2781,10/01/21 09:15:00 AM,16.713,183.0,,,,,
2782,10/01/21 09:30:00 AM,16.903,183.0,,,,,
2783,10/01/21 09:45:00 AM,17.094,183.0,,,,,
2784,10/01/21 10:00:00 AM,17.284,183.0,,,,,
2785,10/01/21 10:15:00 AM,17.475,172.2,,,,,
2786,10/01/21 10:30:00 AM,17.665,172.2,,,,,
2787,10/01/21 10:45:00 AM,17.855,172.2,,,,,
2788,10/01/21 11:00:00 AM,18.045,172.2,,,,,
2789,10/01/21 11:15:00 AM,18.140,161.5,,,,,
2790,10/01/21 11:30:00 AM,18.236,161.5,,,,,
2791,10/01/21 11:45:00 AM,18.331,161.5,,,,,
2792,10/01/21 12:00:00 PM,18.521,161.5,,,,,
2793,10/01/21 12:15:00 PM,18.996,150.7,,,,,
2794,10/01/21 12:30:00 PM,19.187,150.7,,,,,
2795,10/01/21 12:45:00 PM,19.662,129.2,,,,,
2796,10/01/21 01:00:00 PM,19.853,107.6,,,,,
2797,10/01/21 01:15:00 PM,20.138,86.1,,,,,
2798,10/01/21 01:30:00 PM,20.424,86.1,,,,,
2799,10/01/21 01:45:00 PM,20.615,86.1,,,,,
2800,10/01/21 02:00:00 PM,20.710,75.3,,,,,
2801,10/01/21 02:15:00 PM,20.901,75.3,,,,,
2802,10/01/21 02:30:00 PM,20.996,75.3,,,,,
2803,10/01/21 02:45:00 PM,21.187,75.3,,,,,
2804,10/01/21 03:00:00 PM,21.282,64.6,,,,,
2805,10/01/21 03:15:00 PM,21.282,64.6,,,,,
2806,10/01/21 03:30:00 PM,21.569,64.6,,,,,
2807,10/01/21 03:45:00 PM,21.473,64.6,,,,,
2808,10/01/21 04:00:00 PM,21.569,64.6,,,,,
2809,10/01/21 04:15:00 PM,21.378,64.6,,,,,
2810,10/01/21 04:30:00 PM,21.282,64.6,,,,,
2811,10/01/21 04:45:00 PM,21.187,64.6,,,,,
2812,10/01/21 05:00:00 PM,21.091,75.3,,,,,
2813,10/01/21 05:15:00 PM,20.996,75.3,,,,,
2814,10/01/21 05:30:00 PM,20.901,75.3,,,,,
2815,10/01/21 05:45:00 PM,20.805,75.3,,,,,
2816,10/01/21 06:00:00 PM,20.805,75.3,,,,,
2817,10/01/21 06:15:00 PM,20.901,75.3,,,,,
2818,10/01/21 06:30:00 PM,20.901,75.3,,,,,
2819,10/01/21 06:45:00 PM,20.805,75.3,,,,,
2820,10/01/21 07:00:00 PM,20.615,75.3,,,,,
2821,10/01/21 07:15:00 PM,20.424,86.1,,,,,
2822,10/01/21 07:30:00 PM,20.234,86.1,,,,,
2823,10/01/21 07:45:00 PM,19.948,96.9,,,,,
2824,10/01/21 08:00:00 PM,19.662,96.9,,,,,
2825,10/01/21 08:15:00 PM,19.377,107.6,,,,,
2826,10/01/21 08:30:00 PM,19.187,118.4,,,,,
2827,10/01/21 08:45:00 PM,18.996,118.4,,,,,
2828,10/01/21 09:00:00 PM,18.806,118.4,,,,,
2829,10/01/21 09:15:00 PM,18.616,118.4,,,,,
2830,10/01/21 09:30:00 PM,18.521,129.2,,,,,
2831,10/01/21 09:45:00 PM,18.331,129.2,,,,,
2832,10/01/21 10:00:00 PM,18.236,129.2,,,,,
2833,10/01/21 10:15:00 PM,17.950,129.2,,,,,
2834,10/01/21 10:30:00 PM,17.855,129.2,,,,,
2835,10/01/21 10:45:00 PM,17.950,129.2,,,,,
2836,10/01/21 11:00:00 PM,17.950,129.2,,,,,
2837,10/01/21 11:15:00 PM,17.760,129.2,,,,,
2838,10/01/21 11:30:00 PM,17.570,129.2,,,,,
2839,10/01/21 11:45:00 PM,17.475,129.2,,,,,
2840,10/02/21 12:00:00 AM,17.284,129.2,,,,,
2841,10/02/21 12:15:00 AM,17.094,129.2,,,,,
2842,10/02/21 12:30:00 AM,16.999,129.2,,,,,
2843,10/02/21 12:45:00 AM,16.903,129.2,,,,,
2844,10/02/21 01:00:00 AM,16.903,129.2,,,,,
2845,10/02/21 01:15:00 AM,16.808,129.2,,,,,
2846,10/02/21 01:30:00 AM,16.713,129.2,,,,,
2847,10/02/21 01:45:00 AM,16.713,129.2,,,,,
2848,10/02/21 02:00:00 AM,16.713,129.2,,,,,
2849,10/02/21 02:15:00 AM,16.713,139.9,,,,,
2850,10/02/21 02:30:00 AM,16.713,139.9,,,,,
2851,10/02/21 02:45:00 AM,16.713,139.9,,,,,
2852,10/02/21 03:00:00 AM,16.713,139.9,,,,,
2853,10/02/21 03:15:00 AM,16.713,139.9,,,,,
2854,10/02/21 03:30:00 AM,16.618,129.2,,,,,
2855,10/02/21 03:45:00 AM,16.523,129.2,,,,,
2856,10/02/21 04:00:00 AM,16.523,129.2,,,,,
2857,10/02/21 04:15:00 AM,16.427,129.2,,,,,
2858,10/02/21 04:30:00 AM,16.237,129.2,,,,,
2859,10/02/21 04:45:00 AM,16.141,129.2,,,,,
2860,10/02/21 05:00:00 AM,16.046,129.2,,,,,
2861,10/02/21 05:15:00 AM,15.951,129.2,,,,,
2862,10/02/21 05:30:00 AM,15.855,129.2,,,,,
2863,10/02/21 05:45:00 AM,15.855,129.2,,,,,
2864,10/02/21 06:00:00 AM,15.760,129.2,,,,,
2865,10/02/21 06:15:00 AM,15.760,129.2,,,,,
2866,10/02/21 06:30:00 AM,15.760,129.2,,,,,
2867,10/02/21 06:45:00 AM,15.760,129.2,,,,,
2868,10/02/21 07:00:00 AM,15.760,129.2,,,,,
2869,10/02/21 07:15:00 AM,15.760,129.2,,,,,
2870,10/02/21 07:30:00 AM,15.760,129.2,,,,,
2871,10/02/21 07:45:00 AM,15.664,129.2,,,,,
2872,10/02/21 08:00:00 AM,15.664,129.2,,,,,
2873,10/02/21 08:15:00 AM,15.760,129.2,,,,,
2874,10/02/21 08:30:00 AM,15.951,129.2,,,,,
2875,10/02/21 08:45:00 AM,16.141,129.2,,,,,
2876,10/02/21 09:00:00 AM,16.427,129.2,,,,,
2877,10/02/21 09:15:00 AM,16.808,129.2,,,,,
2878,10/02/21 09:30:00 AM,17.094,129.2,,,,,
2879,10/02/21 09:45:00 AM,17.379,129.2,,,,,
2880,10/02/21 10:00:00 AM,17.665,129.2,,,,,
2881,10/02/21 10:15:00 AM,17.950,118.4,,,,,
2882,10/02/21 10:30:00 AM,18.140,118.4,,,,,
2883,10/02/21 10:45:00 AM,18.426,118.4,,,,,
2884,10/02/21 11:00:00 AM,18.806,118.4,,,,,
2885,10/02/21 11:15:00 AM,19.187,118.4,,,,,
2886,10/02/21 11:30:00 AM,19.377,96.9,,,,,
2887,10/02/21 11:45:00 AM,19.472,86.1,,,,,
2888,10/02/21 12:00:00 PM,19.662,86.1,,,,,
2889,10/02/21 12:15:00 PM,19.853,75.3,,,,,
2890,10/02/21 12:30:00 PM,19.948,75.3,,,,,
2891,10/02/21 12:45:00 PM,19.948,75.3,,,,,
2892,10/02/21 01:00:00 PM,19.948,75.3,,,,,
2893,10/02/21 01:15:00 PM,19.948,75.3,,,,,
2894,10/02/21 01:30:00 PM,20.043,75.3,,,,,
2895,10/02/21 01:45:00 PM,20.138,75.3,,,,,
2896,10/02/21 02:00:00 PM,20.138,75.3,,,,,
2897,10/02/21 02:15:00 PM,20.138,75.3,,,,,
2898,10/02/21 02:30:00 PM,20.138,75.3,,,,,
2899,10/02/21 02:45:00 PM,20.138,75.3,,,,,
2900,10/02/21 03:00:00 PM,20.234,75.3,,,,,
2901,10/02/21 03:15:00 PM,20.234,75.3,,,,,
2902,10/02/21 03:30:00 PM,20.424,64.6,,,,,
2903,10/02/21 03:45:00 PM,20.329,75.3,,,,,
2904,10/02/21 04:00:00 PM,20.234,75.3,,,,,
2905,10/02/21 04:15:00 PM,20.424,75.3,,,,,
2906,10/02/21 04:30:00 PM,20.710,64.6,,,,,
2907,10/02/21 04:45:00 PM,20.710,64.6,,,,,
2908,10/02/21 05:00:00 PM,20.615,64.6,,,,,
2909,10/02/21 05:15:00 PM,20.424,64.6,,,,,
2910,10/02/21 05:30:00 PM,20.234,64.6,,,,,
2911,10/02/21 05:45:00 PM,20.138,64.6,,,,,
2912,10/02/21 06:00:00 PM,20.138,75.3,,,,,
2913,10/02/21 06:15:00 PM,20.043,75.3,,,,,
2914,10/02/21 06:30:00 PM,20.043,75.3,,,,,
2915,10/02/21 06:45:00 PM,19.948,75.3,,,,,
2916,10/02/21 07:00:00 PM,19.853,75.3,,,,,
2917,10/02/21 07:15:00 PM,19.662,86.1,,,,,
2918,10/02/21 07:30:00 PM,19.472,86.1,,,,,
2919,10/02/21 07:45:00 PM,19.282,96.9,,,,,
2920,10/02/21 08:00:00 PM,19.092,107.6,,,,,
2921,10/02/21 08:15:00 PM,18.901,107.6,,,,,
2922,10/02/21 08:30:00 PM,18.806,118.4,,,,,
2923,10/02/21 08:45:00 PM,18.616,118.4,,,,,
2924,10/02/21 09:00:00 PM,18.426,118.4,,,,,
2925,10/02/21 09:15:00 PM,18.331,118.4,,,,,
2926,10/02/21 09:30:00 PM,18.331,118.4,,,,,
2927,10/02/21 09:45:00 PM,18.331,118.4,,,,,
2928,10/02/21 10:00:00 PM,18.331,129.2,,,,,
2929,10/02/21 10:15:00 PM,18.331,129.2,,,,,
2930,10/02/21 10:30:00 PM,18.236,118.4,,,,,
2931,10/02/21 10:45:00 PM,18.140,129.2,,,,,
2932,10/02/21 11:00:00 PM,18.045,129.2,,,,,
2933,10/02/21 11:15:00 PM,17.855,118.4,,,,,
2934,10/02/21 11:30:00 PM,17.855,129.2,,,,,
2935,10/02/21 11:45:00 PM,17.855,129.2,,,,,
2936,10/03/21 12:00:00 AM,17.950,129.2,,,,,
2937,10/03/21 12:15:00 AM,17.950,129.2,,,,,
2938,10/03/21 12:30:00 AM,17.950,129.2,,,,,
2939,10/03/21 12:45:00 AM,17.855,129.2,,,,,
2940,10/03/21 01:00:00 AM,17.855,129.2,,,,,
2941,10/03/21 01:15:00 AM,17.760,118.4,,,,,
2942,10/03/21 01:30:00 AM,17.760,118.4,,,,,
2943,10/03/21 01:45:00 AM,17.665,118.4,,,,,
2944,10/03/21 02:00:00 AM,17.665,118.4,,,,,
2945,10/03/21 02:15:00 AM,17.570,118.4,,,,,
2946,10/03/21 02:30:00 AM,17.570,118.4,,,,,
2947,10/03/21 02:45:00 AM,17.475,118.4,,,,,
2948,10/03/21 03:00:00 AM,17.475,118.4,,,,,
2949,10/03/21 03:15:00 AM,17.475,118.4,,,,,
2950,10/03/21 03:30:00 AM,17.475,118.4,,,,,
2951,10/03/21 03:45:00 AM,17.379,118.4,,,,,
2952,10/03/21 04:00:00 AM,17.284,118.4,,,,,
2953,10/03/21 04:15:00 AM,17.094,118.4,,,,,
2954,10/03/21 04:30:00 AM,17.094,118.4,,,,,
2955,10/03/21 04:45:00 AM,17.094,118.4,,,,,
2956,10/03/21 05:00:00 AM,16.999,118.4,,,,,
2957,10/03/21 05:15:00 AM,16.903,118.4,,,,,
2958,10/03/21 05:30:00 AM,16.618,118.4,,,,,
2959,10/03/21 05:45:00 AM,16.427,118.4,,,,,
2960,10/03/21 06:00:00 AM,16.237,118.4,,,,,
2961,10/03/21 06:15:00 AM,16.046,118.4,,,,,
2962,10/03/21 06:30:00 AM,15.855,118.4,,,,,
2963,10/03/21 06:45:00 AM,15.664,118.4,,,,,
2964,10/03/21 07:00:00 AM,15.473,118.4,,,,,
2965,10/03/21 07:15:00 AM,15.282,118.4,,,,,
2966,10/03/21 07:30:00 AM,15.091,118.4,,,,,
2967,10/03/21 07:45:00 AM,14.900,118.4,,,,,
2968,10/03/21 08:00:00 AM,14.804,118.4,,,,,
2969,10/03/21 08:15:00 AM,14.804,118.4,,,,,
2970,10/03/21 08:30:00 AM,14.804,129.2,,,,,
2971,10/03/21 08:45:00 AM,14.900,129.2,,,,,
2972,10/03/21 09:00:00 AM,15.091,129.2,,,,,
2973,10/03/21 09:15:00 AM,15.187,129.2,,,,,
2974,10/03/21 09:30:00 AM,15.282,129.2,,,,,
2975,10/03/21 09:45:00 AM,15.569,129.2,,,,,
2976,10/03/21 10:00:00 AM,16.046,118.4,,,,,
2977,10/03/21 10:15:00 AM,16.427,118.4,,,,,
2978,10/03/21 10:30:00 AM,16.713,118.4,,,,,
2979,10/03/21 10:45:00 AM,16.999,118.4,,,,,
2980,10/03/21 11:00:00 AM,17.284,118.4,,,,,
2981,10/03/21 11:15:00 AM,17.760,118.4,,,,,
2982,10/03/21 11:30:00 AM,18.045,118.4,,,,,
2983,10/03/21 11:45:00 AM,18.426,107.6,,,,,
2984,10/03/21 12:00:00 PM,18.806,86.1,,,,,
2985,10/03/21 12:15:00 PM,19.567,64.6,,,,,
2986,10/03/21 12:30:00 PM,20.234,53.8,,,,,
2987,10/03/21 12:45:00 PM,20.519,43.1,,,,,
2988,10/03/21 01:00:00 PM,20.615,43.1,,,,,
2989,10/03/21 01:15:00 PM,20.901,43.1,,,,,
2990,10/03/21 01:30:00 PM,21.282,43.1,,,,,
