"Plot Title: 20821662"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20821662, SEN S/N: 20821662)","Intensity, Lux (LGR S/N: 20821662, SEN S/N: 20821662)","Good Battery (LGR S/N: 20821662)","Coupler Attached (LGR S/N: 20821662)","Host Connected (LGR S/N: 20821662)","Stopped (LGR S/N: 20821662)","End Of File (LGR S/N: 20821662)"
454,01/19/22 10:15:00 AM,18.901,0.0,,,,,
455,01/19/22 10:30:00 AM,18.806,0.0,,,,,
456,01/19/22 10:45:00 AM,18.806,0.0,,,,,
457,01/19/22 11:00:00 AM,18.806,0.0,,,,,
458,01/19/22 11:15:00 AM,18.806,0.0,,,,,
459,01/19/22 11:30:00 AM,18.711,0.0,,,,,
460,01/19/22 11:45:00 AM,18.711,0.0,,,,,
461,01/19/22 12:00:00 PM,18.711,0.0,,,,,
462,01/19/22 12:15:00 PM,18.711,0.0,,,,,
463,01/19/22 12:30:00 PM,18.711,0.0,,,,,
464,01/19/22 12:45:00 PM,18.616,0.0,,,,,
465,01/19/22 01:00:00 PM,18.616,0.0,,,,,
466,01/19/22 01:15:00 PM,18.616,0.0,,,,,
467,01/19/22 01:30:00 PM,18.616,0.0,,,,,
468,01/19/22 01:45:00 PM,18.616,0.0,,,,,
469,01/19/22 02:00:00 PM,18.616,0.0,,,,,
470,01/19/22 02:15:00 PM,18.616,0.0,,,,,
471,01/19/22 02:30:00 PM,18.616,0.0,,,,,
472,01/19/22 02:45:00 PM,18.521,0.0,,,,,
473,01/19/22 03:00:00 PM,18.521,0.0,,,,,
474,01/19/22 03:15:00 PM,18.521,0.0,,,,,
475,01/19/22 03:30:00 PM,18.426,0.0,,,,,
476,01/19/22 03:45:00 PM,18.426,0.0,,,,,
477,01/19/22 04:00:00 PM,18.331,0.0,,,,,
478,01/19/22 04:15:00 PM,18.331,0.0,,,,,
479,01/19/22 04:30:00 PM,18.331,0.0,,,,,
480,01/19/22 04:45:00 PM,18.236,0.0,,,,,
481,01/19/22 05:00:00 PM,18.236,0.0,,,,,
482,01/19/22 05:15:00 PM,18.140,0.0,,,,,
483,01/19/22 05:30:00 PM,18.140,0.0,,,,,
484,01/19/22 05:45:00 PM,18.045,0.0,,,,,
485,01/19/22 06:00:00 PM,17.950,0.0,,,,,
486,01/19/22 06:15:00 PM,17.950,0.0,,,,,
487,01/19/22 06:30:00 PM,17.855,0.0,,,,,
488,01/19/22 06:45:00 PM,17.760,0.0,,,,,
489,01/19/22 07:00:00 PM,17.760,0.0,,,,,
490,01/19/22 07:15:00 PM,17.665,0.0,,,,,
491,01/19/22 07:30:00 PM,17.570,0.0,,,,,
492,01/19/22 07:45:00 PM,17.570,0.0,,,,,
493,01/19/22 08:00:00 PM,17.475,0.0,,,,,
494,01/19/22 08:15:00 PM,17.475,0.0,,,,,
495,01/19/22 08:30:00 PM,17.379,0.0,,,,,
496,01/19/22 08:45:00 PM,17.284,0.0,,,,,
497,01/19/22 09:00:00 PM,17.284,0.0,,,,,
498,01/19/22 09:15:00 PM,17.189,0.0,,,,,
499,01/19/22 09:30:00 PM,17.189,0.0,,,,,
500,01/19/22 09:45:00 PM,17.094,0.0,,,,,
501,01/19/22 10:00:00 PM,17.094,0.0,,,,,
502,01/19/22 10:15:00 PM,16.999,0.0,,,,,
503,01/19/22 10:30:00 PM,16.999,0.0,,,,,
504,01/19/22 10:45:00 PM,16.903,0.0,,,,,
505,01/19/22 11:00:00 PM,16.903,0.0,,,,,
506,01/19/22 11:15:00 PM,16.808,0.0,,,,,
507,01/19/22 11:30:00 PM,16.808,0.0,,,,,
508,01/19/22 11:45:00 PM,16.713,0.0,,,,,
509,01/20/22 12:00:00 AM,16.713,0.0,,,,,
510,01/20/22 12:15:00 AM,16.618,0.0,,,,,
511,01/20/22 12:30:00 AM,16.618,0.0,,,,,
512,01/20/22 12:45:00 AM,16.523,0.0,,,,,
513,01/20/22 01:00:00 AM,16.523,0.0,,,,,
514,01/20/22 01:15:00 AM,16.427,0.0,,,,,
515,01/20/22 01:30:00 AM,16.427,0.0,,,,,
516,01/20/22 01:45:00 AM,16.332,0.0,,,,,
517,01/20/22 02:00:00 AM,16.332,0.0,,,,,
518,01/20/22 02:15:00 AM,16.332,0.0,,,,,
519,01/20/22 02:30:00 AM,16.237,0.0,,,,,
520,01/20/22 02:45:00 AM,16.237,0.0,,,,,
521,01/20/22 03:00:00 AM,16.141,0.0,,,,,
522,01/20/22 03:15:00 AM,16.141,0.0,,,,,
523,01/20/22 03:30:00 AM,16.141,0.0,,,,,
524,01/20/22 03:45:00 AM,16.141,0.0,,,,,
525,01/20/22 04:00:00 AM,16.046,0.0,,,,,
526,01/20/22 04:15:00 AM,16.046,0.0,,,,,
527,01/20/22 04:30:00 AM,16.046,0.0,,,,,
528,01/20/22 04:45:00 AM,15.951,0.0,,,,,
529,01/20/22 05:00:00 AM,15.951,0.0,,,,,
530,01/20/22 05:15:00 AM,15.855,0.0,,,,,
531,01/20/22 05:30:00 AM,15.855,0.0,,,,,
532,01/20/22 05:45:00 AM,15.855,0.0,,,,,
533,01/20/22 06:00:00 AM,15.760,0.0,,,,,
534,01/20/22 06:15:00 AM,15.760,0.0,,,,,
535,01/20/22 06:30:00 AM,15.664,0.0,,,,,
536,01/20/22 06:45:00 AM,15.664,0.0,,,,,
537,01/20/22 07:00:00 AM,15.664,0.0,,,,,
538,01/20/22 07:15:00 AM,15.569,0.0,,,,,
539,01/20/22 07:30:00 AM,15.569,0.0,,,,,
540,01/20/22 07:45:00 AM,15.569,0.0,,,,,
541,01/20/22 08:00:00 AM,15.473,0.0,,,,,
542,01/20/22 08:15:00 AM,15.473,0.0,,,,,
543,01/20/22 08:30:00 AM,15.473,0.0,,,,,
544,01/20/22 08:45:00 AM,15.473,0.0,,,,,
545,01/20/22 09:00:00 AM,15.473,0.0,,,,,
546,01/20/22 09:15:00 AM,15.473,0.0,,,,,
547,01/20/22 09:30:00 AM,15.473,0.0,,,,,
548,01/20/22 09:45:00 AM,15.473,0.0,,,,,
549,01/20/22 10:00:00 AM,15.473,0.0,,,,,
550,01/20/22 10:15:00 AM,15.473,0.0,,,,,
551,01/20/22 10:30:00 AM,15.473,0.0,,,,,
552,01/20/22 10:45:00 AM,15.473,0.0,,,,,
553,01/20/22 11:00:00 AM,15.473,0.0,,,,,
554,01/20/22 11:15:00 AM,15.473,0.0,,,,,
555,01/20/22 11:30:00 AM,15.569,0.0,,,,,
556,01/20/22 11:45:00 AM,15.569,0.0,,,,,
557,01/20/22 12:00:00 PM,15.569,0.0,,,,,
558,01/20/22 12:15:00 PM,15.569,0.0,,,,,
559,01/20/22 12:30:00 PM,15.664,0.0,,,,,
560,01/20/22 12:45:00 PM,15.664,0.0,,,,,
561,01/20/22 01:00:00 PM,15.664,0.0,,,,,
562,01/20/22 01:15:00 PM,15.760,0.0,,,,,
563,01/20/22 01:30:00 PM,15.760,0.0,,,,,
564,01/20/22 01:45:00 PM,15.760,0.0,,,,,
565,01/20/22 02:00:00 PM,15.855,0.0,,,,,
566,01/20/22 02:15:00 PM,15.855,0.0,,,,,
567,01/20/22 02:30:00 PM,15.855,0.0,,,,,
568,01/20/22 02:45:00 PM,15.855,0.0,,,,,
569,01/20/22 03:00:00 PM,15.855,0.0,,,,,
570,01/20/22 03:15:00 PM,15.855,0.0,,,,,
571,01/20/22 03:30:00 PM,15.855,0.0,,,,,
572,01/20/22 03:45:00 PM,15.855,0.0,,,,,
573,01/20/22 04:00:00 PM,15.951,0.0,,,,,
574,01/20/22 04:15:00 PM,15.951,0.0,,,,,
575,01/20/22 04:30:00 PM,15.951,0.0,,,,,
576,01/20/22 04:45:00 PM,15.951,0.0,,,,,
577,01/20/22 05:00:00 PM,15.951,0.0,,,,,
578,01/20/22 05:15:00 PM,16.046,0.0,,,,,
579,01/20/22 05:30:00 PM,16.046,0.0,,,,,
580,01/20/22 05:45:00 PM,16.046,0.0,,,,,
581,01/20/22 06:00:00 PM,16.046,0.0,,,,,
582,01/20/22 06:15:00 PM,16.046,0.0,,,,,
583,01/20/22 06:30:00 PM,16.046,0.0,,,,,
584,01/20/22 06:45:00 PM,16.046,0.0,,,,,
585,01/20/22 07:00:00 PM,15.951,0.0,,,,,
586,01/20/22 07:15:00 PM,15.951,0.0,,,,,
587,01/20/22 07:30:00 PM,15.951,0.0,,,,,
588,01/20/22 07:45:00 PM,15.855,0.0,,,,,
589,01/20/22 08:00:00 PM,15.855,0.0,,,,,
590,01/20/22 08:15:00 PM,15.855,0.0,,,,,
591,01/20/22 08:30:00 PM,15.760,0.0,,,,,
592,01/20/22 08:45:00 PM,15.760,0.0,,,,,
593,01/20/22 09:00:00 PM,15.664,0.0,,,,,
594,01/20/22 09:15:00 PM,15.664,0.0,,,,,
595,01/20/22 09:30:00 PM,15.664,0.0,,,,,
596,01/20/22 09:45:00 PM,15.569,0.0,,,,,
597,01/20/22 10:00:00 PM,15.569,0.0,,,,,
598,01/20/22 10:15:00 PM,15.473,0.0,,,,,
599,01/20/22 10:30:00 PM,15.473,0.0,,,,,
600,01/20/22 10:45:00 PM,15.473,0.0,,,,,
601,01/20/22 11:00:00 PM,15.473,0.0,,,,,
602,01/20/22 11:15:00 PM,15.378,0.0,,,,,
603,01/20/22 11:30:00 PM,15.378,0.0,,,,,
604,01/20/22 11:45:00 PM,15.378,0.0,,,,,
605,01/21/22 12:00:00 AM,15.378,0.0,,,,,
606,01/21/22 12:15:00 AM,15.378,0.0,,,,,
607,01/21/22 12:30:00 AM,15.378,0.0,,,,,
608,01/21/22 12:45:00 AM,15.378,0.0,,,,,
609,01/21/22 01:00:00 AM,15.282,0.0,,,,,
610,01/21/22 01:15:00 AM,15.282,0.0,,,,,
611,01/21/22 01:30:00 AM,15.282,0.0,,,,,
612,01/21/22 01:45:00 AM,15.282,0.0,,,,,
613,01/21/22 02:00:00 AM,15.282,0.0,,,,,
614,01/21/22 02:15:00 AM,15.282,0.0,,,,,
615,01/21/22 02:30:00 AM,15.282,0.0,,,,,
616,01/21/22 02:45:00 AM,15.282,0.0,,,,,
617,01/21/22 03:00:00 AM,15.282,0.0,,,,,
618,01/21/22 03:15:00 AM,15.282,0.0,,,,,
619,01/21/22 03:30:00 AM,15.282,0.0,,,,,
620,01/21/22 03:45:00 AM,15.282,0.0,,,,,
621,01/21/22 04:00:00 AM,15.282,0.0,,,,,
622,01/21/22 04:15:00 AM,15.282,0.0,,,,,
623,01/21/22 04:30:00 AM,15.282,0.0,,,,,
624,01/21/22 04:45:00 AM,15.282,0.0,,,,,
625,01/21/22 05:00:00 AM,15.187,0.0,,,,,
626,01/21/22 05:15:00 AM,15.187,0.0,,,,,
627,01/21/22 05:30:00 AM,15.187,0.0,,,,,
628,01/21/22 05:45:00 AM,15.187,0.0,,,,,
629,01/21/22 06:00:00 AM,15.187,0.0,,,,,
630,01/21/22 06:15:00 AM,15.187,0.0,,,,,
631,01/21/22 06:30:00 AM,15.187,0.0,,,,,
632,01/21/22 06:45:00 AM,15.187,0.0,,,,,
633,01/21/22 07:00:00 AM,15.187,0.0,,,,,
634,01/21/22 07:15:00 AM,15.187,0.0,,,,,
635,01/21/22 07:30:00 AM,15.187,0.0,,,,,
636,01/21/22 07:45:00 AM,15.091,0.0,,,,,
637,01/21/22 08:00:00 AM,15.091,0.0,,,,,
638,01/21/22 08:15:00 AM,15.091,0.0,,,,,
639,01/21/22 08:30:00 AM,15.091,0.0,,,,,
640,01/21/22 08:45:00 AM,15.091,0.0,,,,,
641,01/21/22 09:00:00 AM,15.091,0.0,,,,,
642,01/21/22 09:15:00 AM,15.091,0.0,,,,,
643,01/21/22 09:30:00 AM,15.091,0.0,,,,,
644,01/21/22 09:45:00 AM,15.091,0.0,,,,,
645,01/21/22 10:00:00 AM,15.187,0.0,,,,,
646,01/21/22 10:15:00 AM,15.187,0.0,,,,,
647,01/21/22 10:30:00 AM,15.187,0.0,,,,,
648,01/21/22 10:45:00 AM,15.282,0.0,,,,,
649,01/21/22 11:00:00 AM,15.282,0.0,,,,,
650,01/21/22 11:15:00 AM,15.282,0.0,,,,,
651,01/21/22 11:30:00 AM,15.378,0.0,,,,,
652,01/21/22 11:45:00 AM,15.378,0.0,,,,,
653,01/21/22 12:00:00 PM,15.473,0.0,,,,,
654,01/21/22 12:15:00 PM,15.473,0.0,,,,,
655,01/21/22 12:30:00 PM,15.569,0.0,,,,,
656,01/21/22 12:45:00 PM,15.569,0.0,,,,,
657,01/21/22 01:00:00 PM,15.664,0.0,,,,,
658,01/21/22 01:15:00 PM,15.664,0.0,,,,,
659,01/21/22 01:30:00 PM,15.760,0.0,,,,,
660,01/21/22 01:45:00 PM,15.760,0.0,,,,,
661,01/21/22 02:00:00 PM,15.855,0.0,,,,,
662,01/21/22 02:15:00 PM,15.855,0.0,,,,,
663,01/21/22 02:30:00 PM,15.951,0.0,,,,,
664,01/21/22 02:45:00 PM,15.951,0.0,,,,,
665,01/21/22 03:00:00 PM,16.046,0.0,,,,,
666,01/21/22 03:15:00 PM,16.046,0.0,,,,,
667,01/21/22 03:30:00 PM,16.141,0.0,,,,,
668,01/21/22 03:45:00 PM,16.141,0.0,,,,,
669,01/21/22 04:00:00 PM,16.237,0.0,,,,,
670,01/21/22 04:15:00 PM,16.332,0.0,,,,,
671,01/21/22 04:30:00 PM,16.332,0.0,,,,,
672,01/21/22 04:45:00 PM,16.427,0.0,,,,,
673,01/21/22 05:00:00 PM,16.427,0.0,,,,,
674,01/21/22 05:15:00 PM,16.523,0.0,,,,,
675,01/21/22 05:30:00 PM,16.523,0.0,,,,,
676,01/21/22 05:45:00 PM,16.523,0.0,,,,,
677,01/21/22 06:00:00 PM,16.523,0.0,,,,,
678,01/21/22 06:15:00 PM,16.523,0.0,,,,,
679,01/21/22 06:30:00 PM,16.618,0.0,,,,,
680,01/21/22 06:45:00 PM,16.523,0.0,,,,,
681,01/21/22 07:00:00 PM,16.523,0.0,,,,,
682,01/21/22 07:15:00 PM,16.523,0.0,,,,,
683,01/21/22 07:30:00 PM,16.523,0.0,,,,,
684,01/21/22 07:45:00 PM,16.523,0.0,,,,,
685,01/21/22 08:00:00 PM,16.523,0.0,,,,,
686,01/21/22 08:15:00 PM,16.523,0.0,,,,,
687,01/21/22 08:30:00 PM,16.523,0.0,,,,,
688,01/21/22 08:45:00 PM,16.523,0.0,,,,,
689,01/21/22 09:00:00 PM,16.523,0.0,,,,,
690,01/21/22 09:15:00 PM,16.427,0.0,,,,,
691,01/21/22 09:30:00 PM,16.427,0.0,,,,,
692,01/21/22 09:45:00 PM,16.427,0.0,,,,,
693,01/21/22 10:00:00 PM,16.427,0.0,,,,,
694,01/21/22 10:15:00 PM,16.427,0.0,,,,,
695,01/21/22 10:30:00 PM,16.427,0.0,,,,,
696,01/21/22 10:45:00 PM,16.427,0.0,,,,,
697,01/21/22 11:00:00 PM,16.427,0.0,,,,,
698,01/21/22 11:15:00 PM,16.427,0.0,,,,,
699,01/21/22 11:30:00 PM,16.332,0.0,,,,,
700,01/21/22 11:45:00 PM,16.427,0.0,,,,,
701,01/22/22 12:00:00 AM,16.427,0.0,,,,,
702,01/22/22 12:15:00 AM,16.332,0.0,,,,,
703,01/22/22 12:30:00 AM,16.332,0.0,,,,,
704,01/22/22 12:45:00 AM,16.332,0.0,,,,,
705,01/22/22 01:00:00 AM,16.332,0.0,,,,,
706,01/22/22 01:15:00 AM,16.332,0.0,,,,,
707,01/22/22 01:30:00 AM,16.332,0.0,,,,,
708,01/22/22 01:45:00 AM,16.332,0.0,,,,,
709,01/22/22 02:00:00 AM,16.332,0.0,,,,,
710,01/22/22 02:15:00 AM,16.332,0.0,,,,,
711,01/22/22 02:30:00 AM,16.332,0.0,,,,,
712,01/22/22 02:45:00 AM,16.332,0.0,,,,,
713,01/22/22 03:00:00 AM,16.332,0.0,,,,,
714,01/22/22 03:15:00 AM,16.237,0.0,,,,,
715,01/22/22 03:30:00 AM,16.237,0.0,,,,,
716,01/22/22 03:45:00 AM,16.237,0.0,,,,,
717,01/22/22 04:00:00 AM,16.237,0.0,,,,,
718,01/22/22 04:15:00 AM,16.237,0.0,,,,,
719,01/22/22 04:30:00 AM,16.237,0.0,,,,,
720,01/22/22 04:45:00 AM,16.237,0.0,,,,,
721,01/22/22 05:00:00 AM,16.237,0.0,,,,,
722,01/22/22 05:15:00 AM,16.237,0.0,,,,,
723,01/22/22 05:30:00 AM,16.237,0.0,,,,,
724,01/22/22 05:45:00 AM,16.237,0.0,,,,,
725,01/22/22 06:00:00 AM,16.237,0.0,,,,,
726,01/22/22 06:15:00 AM,16.237,0.0,,,,,
727,01/22/22 06:30:00 AM,16.237,0.0,,,,,
728,01/22/22 06:45:00 AM,16.237,0.0,,,,,
729,01/22/22 07:00:00 AM,16.237,0.0,,,,,
730,01/22/22 07:15:00 AM,16.237,0.0,,,,,
731,01/22/22 07:30:00 AM,16.237,0.0,,,,,
732,01/22/22 07:45:00 AM,16.237,0.0,,,,,
733,01/22/22 08:00:00 AM,16.237,0.0,,,,,
734,01/22/22 08:15:00 AM,16.237,0.0,,,,,
735,01/22/22 08:30:00 AM,16.237,0.0,,,,,
736,01/22/22 08:45:00 AM,16.237,0.0,,,,,
737,01/22/22 09:00:00 AM,16.237,0.0,,,,,
738,01/22/22 09:15:00 AM,16.237,0.0,,,,,
739,01/22/22 09:30:00 AM,16.237,0.0,,,,,
740,01/22/22 09:45:00 AM,16.237,0.0,,,,,
741,01/22/22 10:00:00 AM,16.237,0.0,,,,,
742,01/22/22 10:15:00 AM,16.332,0.0,,,,,
743,01/22/22 10:30:00 AM,16.332,0.0,,,,,
744,01/22/22 10:45:00 AM,16.427,0.0,,,,,
745,01/22/22 11:00:00 AM,16.427,0.0,,,,,
746,01/22/22 11:15:00 AM,16.523,0.0,,,,,
747,01/22/22 11:30:00 AM,16.523,0.0,,,,,
748,01/22/22 11:45:00 AM,16.618,0.0,,,,,
749,01/22/22 12:00:00 PM,16.618,0.0,,,,,
750,01/22/22 12:15:00 PM,16.713,0.0,,,,,
751,01/22/22 12:30:00 PM,16.808,0.0,,,,,
752,01/22/22 12:45:00 PM,16.808,0.0,,,,,
753,01/22/22 01:00:00 PM,16.903,0.0,,,,,
754,01/22/22 01:15:00 PM,16.903,0.0,,,,,
755,01/22/22 01:30:00 PM,16.999,0.0,,,,,
756,01/22/22 01:45:00 PM,16.999,0.0,,,,,
757,01/22/22 02:00:00 PM,17.094,0.0,,,,,
758,01/22/22 02:15:00 PM,17.189,0.0,,,,,
759,01/22/22 02:30:00 PM,17.189,0.0,,,,,
760,01/22/22 02:45:00 PM,17.284,0.0,,,,,
761,01/22/22 03:00:00 PM,17.284,0.0,,,,,
762,01/22/22 03:15:00 PM,17.379,0.0,,,,,
763,01/22/22 03:30:00 PM,17.475,0.0,,,,,
764,01/22/22 03:45:00 PM,17.475,0.0,,,,,
765,01/22/22 04:00:00 PM,17.570,0.0,,,,,
766,01/22/22 04:15:00 PM,17.570,0.0,,,,,
767,01/22/22 04:30:00 PM,17.665,0.0,,,,,
768,01/22/22 04:45:00 PM,17.760,0.0,,,,,
769,01/22/22 05:00:00 PM,17.760,0.0,,,,,
770,01/22/22 05:15:00 PM,17.855,0.0,,,,,
771,01/22/22 05:30:00 PM,17.950,0.0,,,,,
772,01/22/22 05:45:00 PM,17.950,0.0,,,,,
773,01/22/22 06:00:00 PM,18.045,0.0,,,,,
774,01/22/22 06:15:00 PM,18.045,0.0,,,,,
775,01/22/22 06:30:00 PM,18.045,0.0,,,,,
776,01/22/22 06:45:00 PM,18.140,0.0,,,,,
777,01/22/22 07:00:00 PM,18.140,0.0,,,,,
778,01/22/22 07:15:00 PM,18.140,0.0,,,,,
779,01/22/22 07:30:00 PM,18.140,0.0,,,,,
780,01/22/22 07:45:00 PM,18.140,0.0,,,,,
781,01/22/22 08:00:00 PM,18.140,0.0,,,,,
782,01/22/22 08:15:00 PM,18.140,0.0,,,,,
783,01/22/22 08:30:00 PM,18.140,0.0,,,,,
784,01/22/22 08:45:00 PM,18.140,0.0,,,,,
785,01/22/22 09:00:00 PM,18.140,0.0,,,,,
786,01/22/22 09:15:00 PM,18.140,0.0,,,,,
787,01/22/22 09:30:00 PM,18.140,0.0,,,,,
788,01/22/22 09:45:00 PM,18.140,0.0,,,,,
789,01/22/22 10:00:00 PM,18.140,0.0,,,,,
790,01/22/22 10:15:00 PM,18.140,0.0,,,,,
791,01/22/22 10:30:00 PM,18.140,0.0,,,,,
792,01/22/22 10:45:00 PM,18.140,0.0,,,,,
793,01/22/22 11:00:00 PM,18.140,0.0,,,,,
794,01/22/22 11:15:00 PM,18.140,0.0,,,,,
795,01/22/22 11:30:00 PM,18.140,0.0,,,,,
796,01/22/22 11:45:00 PM,18.140,0.0,,,,,
797,01/23/22 12:00:00 AM,18.140,0.0,,,,,
798,01/23/22 12:15:00 AM,18.140,0.0,,,,,
799,01/23/22 12:30:00 AM,18.140,0.0,,,,,
800,01/23/22 12:45:00 AM,18.140,0.0,,,,,
801,01/23/22 01:00:00 AM,18.140,0.0,,,,,
802,01/23/22 01:15:00 AM,18.140,0.0,,,,,
803,01/23/22 01:30:00 AM,18.140,0.0,,,,,
804,01/23/22 01:45:00 AM,18.140,0.0,,,,,
805,01/23/22 02:00:00 AM,18.140,0.0,,,,,
806,01/23/22 02:15:00 AM,18.140,0.0,,,,,
807,01/23/22 02:30:00 AM,18.140,0.0,,,,,
808,01/23/22 02:45:00 AM,18.045,0.0,,,,,
809,01/23/22 03:00:00 AM,18.045,0.0,,,,,
810,01/23/22 03:15:00 AM,18.045,0.0,,,,,
811,01/23/22 03:30:00 AM,18.045,0.0,,,,,
812,01/23/22 03:45:00 AM,18.045,0.0,,,,,
813,01/23/22 04:00:00 AM,18.045,0.0,,,,,
814,01/23/22 04:15:00 AM,18.045,0.0,,,,,
815,01/23/22 04:30:00 AM,18.045,0.0,,,,,
816,01/23/22 04:45:00 AM,18.045,0.0,,,,,
817,01/23/22 05:00:00 AM,18.045,0.0,,,,,
818,01/23/22 05:15:00 AM,18.045,0.0,,,,,
819,01/23/22 05:30:00 AM,18.045,0.0,,,,,
820,01/23/22 05:45:00 AM,18.045,0.0,,,,,
821,01/23/22 06:00:00 AM,18.045,0.0,,,,,
822,01/23/22 06:15:00 AM,18.045,0.0,,,,,
823,01/23/22 06:30:00 AM,18.045,0.0,,,,,
824,01/23/22 06:45:00 AM,18.140,0.0,,,,,
825,01/23/22 07:00:00 AM,18.045,0.0,,,,,
826,01/23/22 07:15:00 AM,18.140,0.0,,,,,
827,01/23/22 07:30:00 AM,18.045,0.0,,,,,
828,01/23/22 07:45:00 AM,18.140,0.0,,,,,
829,01/23/22 08:00:00 AM,18.140,0.0,,,,,
830,01/23/22 08:15:00 AM,18.140,0.0,,,,,
831,01/23/22 08:30:00 AM,18.140,0.0,,,,,
832,01/23/22 08:45:00 AM,18.140,0.0,,,,,
833,01/23/22 09:00:00 AM,18.140,0.0,,,,,
834,01/23/22 09:15:00 AM,18.140,0.0,,,,,
835,01/23/22 09:30:00 AM,18.236,0.0,,,,,
836,01/23/22 09:45:00 AM,18.236,0.0,,,,,
837,01/23/22 10:00:00 AM,18.236,0.0,,,,,
838,01/23/22 10:15:00 AM,18.236,0.0,,,,,
839,01/23/22 10:30:00 AM,18.331,0.0,,,,,
840,01/23/22 10:45:00 AM,18.331,0.0,,,,,
841,01/23/22 11:00:00 AM,18.331,0.0,,,,,
842,01/23/22 11:15:00 AM,18.331,0.0,,,,,
843,01/23/22 11:30:00 AM,18.331,0.0,,,,,
844,01/23/22 11:45:00 AM,18.426,0.0,,,,,
845,01/23/22 12:00:00 PM,18.426,0.0,,,,,
846,01/23/22 12:15:00 PM,18.426,0.0,,,,,
847,01/23/22 12:30:00 PM,18.426,0.0,,,,,
848,01/23/22 12:45:00 PM,18.521,0.0,,,,,
849,01/23/22 01:00:00 PM,18.521,0.0,,,,,
850,01/23/22 01:15:00 PM,18.521,0.0,,,,,
851,01/23/22 01:30:00 PM,18.616,0.0,,,,,
852,01/23/22 01:45:00 PM,18.616,0.0,,,,,
853,01/23/22 02:00:00 PM,18.711,0.0,,,,,
854,01/23/22 02:15:00 PM,18.711,0.0,,,,,
855,01/23/22 02:30:00 PM,18.711,0.0,,,,,
856,01/23/22 02:45:00 PM,18.806,0.0,,,,,
857,01/23/22 03:00:00 PM,18.806,0.0,,,,,
858,01/23/22 03:15:00 PM,18.901,0.0,,,,,
859,01/23/22 03:30:00 PM,18.901,0.0,,,,,
860,01/23/22 03:45:00 PM,18.996,0.0,,,,,
861,01/23/22 04:00:00 PM,18.996,0.0,,,,,
862,01/23/22 04:15:00 PM,19.092,0.0,,,,,
863,01/23/22 04:30:00 PM,19.092,0.0,,,,,
864,01/23/22 04:45:00 PM,19.092,0.0,,,,,
865,01/23/22 05:00:00 PM,19.187,0.0,,,,,
866,01/23/22 05:15:00 PM,19.187,0.0,,,,,
867,01/23/22 05:30:00 PM,19.282,0.0,,,,,
868,01/23/22 05:45:00 PM,19.282,0.0,,,,,
869,01/23/22 06:00:00 PM,19.282,0.0,,,,,
870,01/23/22 06:15:00 PM,19.282,0.0,,,,,
871,01/23/22 06:30:00 PM,19.282,0.0,,,,,
872,01/23/22 06:45:00 PM,19.282,0.0,,,,,
873,01/23/22 07:00:00 PM,19.282,0.0,,,,,
874,01/23/22 07:15:00 PM,19.282,0.0,,,,,
875,01/23/22 07:30:00 PM,19.282,0.0,,,,,
876,01/23/22 07:45:00 PM,19.282,0.0,,,,,
877,01/23/22 08:00:00 PM,19.282,0.0,,,,,
878,01/23/22 08:15:00 PM,19.282,0.0,,,,,
879,01/23/22 08:30:00 PM,19.282,0.0,,,,,
880,01/23/22 08:45:00 PM,19.282,0.0,,,,,
881,01/23/22 09:00:00 PM,19.282,0.0,,,,,
882,01/23/22 09:15:00 PM,19.187,0.0,,,,,
883,01/23/22 09:30:00 PM,19.187,0.0,,,,,
884,01/23/22 09:45:00 PM,19.187,0.0,,,,,
885,01/23/22 10:00:00 PM,19.187,0.0,,,,,
886,01/23/22 10:15:00 PM,19.187,0.0,,,,,
887,01/23/22 10:30:00 PM,19.187,0.0,,,,,
888,01/23/22 10:45:00 PM,19.187,0.0,,,,,
889,01/23/22 11:00:00 PM,19.187,0.0,,,,,
890,01/23/22 11:15:00 PM,19.187,0.0,,,,,
891,01/23/22 11:30:00 PM,19.187,0.0,,,,,
892,01/23/22 11:45:00 PM,19.187,0.0,,,,,
893,01/24/22 12:00:00 AM,19.187,0.0,,,,,
894,01/24/22 12:15:00 AM,19.187,0.0,,,,,
895,01/24/22 12:30:00 AM,19.187,0.0,,,,,
896,01/24/22 12:45:00 AM,19.187,0.0,,,,,
897,01/24/22 01:00:00 AM,19.187,0.0,,,,,
898,01/24/22 01:15:00 AM,19.187,0.0,,,,,
899,01/24/22 01:30:00 AM,19.282,0.0,,,,,
900,01/24/22 01:45:00 AM,19.282,0.0,,,,,
901,01/24/22 02:00:00 AM,19.282,0.0,,,,,
902,01/24/22 02:15:00 AM,19.282,0.0,,,,,
903,01/24/22 02:30:00 AM,19.282,0.0,,,,,
904,01/24/22 02:45:00 AM,19.282,0.0,,,,,
905,01/24/22 03:00:00 AM,19.282,0.0,,,,,
906,01/24/22 03:15:00 AM,19.282,0.0,,,,,
907,01/24/22 03:30:00 AM,19.282,0.0,,,,,
908,01/24/22 03:45:00 AM,19.282,0.0,,,,,
909,01/24/22 04:00:00 AM,19.377,0.0,,,,,
910,01/24/22 04:15:00 AM,19.377,0.0,,,,,
911,01/24/22 04:30:00 AM,19.377,0.0,,,,,
912,01/24/22 04:45:00 AM,19.377,0.0,,,,,
913,01/24/22 05:00:00 AM,19.377,0.0,,,,,
